date,Value Volume
05/8/2021,3097384615.3846154
05/5/2021,11904555555.555555
05/2/2021,15380307692.307692
05/11/2020,3097000000.0
05/8/2020,2658384615.3846154
05/5/2020,4578200000.0
05/2/2020,5479250000.0
05/11/2019,6233833333.333333
05/8/2019,13401181818.181818
05/5/2019,28222000000.0
05/2/2019,8760000000.0
05/11/2018,7338545454.545455
05/8/2018,4652545454.545455
05/5/2018,2919500000.0
05/2/2018,4388882222.222222
05/11/2017,2895090909.090909
05/8/2017,13700500000.0
05/5/2017,952400000.0
05/2/2017,3304333333.3333335
05/11/2016,3071500000.0
05/8/2016,5111000000.0
05/5/2016,11469700000.0
05/2/2016,3156615384.6153846
05/11/2015,1936307692.3076923
05/8/2015,11336230769.23077
05/5/2015,2258000000.0
05/2/2015,10927172000.0
05/11/2014,8407729692.307693
05/8/2014,12504063000.0
05/5/2014,8775539875.0
05/2/2014,30761071500.0
05/11/2013,34152847000.0
05/8/2013,23819764909.090908
05/5/2013,12437270285.714285
05/2/2013,10489484166.666666
05/11/2012,563687636.3636364
05/8/2012,799638545.4545455
05/5/2012,4145746888.888889
05/2/2012,1779870333.3333333
05/11/2011,2638048000.0
05/8/2011,820806076.9230769
05/5/2011,1314417100.0
05/2/2011,3806228285.714286
05/11/2010,2601963384.6153846
05/8/2010,7130546923.076923
05/5/2010,26065824555.555557
05/2/2010,8623633230.76923
05/11/2009,28774327230.76923
05/8/2009,19365602769.23077
05/5/2009,14087116700.0
05/2/2009,2646620000.0
05/11/2008,5844480769.230769
05/8/2008,5310601083.333333
05/5/2008,8661762250.0
05/2/2008,12923100000.0
