date,Value Volume
05/8/2021,26373923076.923077
05/5/2021,51626000000.0
05/2/2021,29762692307.692307
05/11/2020,37544692307.69231
05/8/2020,5575230769.230769
05/5/2020,2546900000.0
05/2/2020,1338125000.0
05/11/2019,1910416666.6666667
05/8/2019,2776272727.2727275
05/5/2019,5145857142.857142
05/2/2019,2660500000.0
05/11/2018,7520727272.727273
05/8/2018,4443727272.727273
05/5/2018,3122125000.0
05/2/2018,24294633333.333332
05/11/2017,1786545454.5454545
05/8/2017,1205916666.6666667
05/5/2017,3041700000.0
05/2/2017,492000000.0
05/11/2016,1011250000.0
05/8/2016,2548615384.6153846
05/5/2016,19385100000.0
05/2/2016,21693769230.76923
05/11/2015,12596153846.153847
05/8/2015,17262153846.153847
05/5/2015,6599875000.0
05/2/2015,32259753461.53846
05/11/2014,8817810846.153847
05/8/2014,11801823500.0
05/5/2014,4396521250.0
05/2/2014,6181159166.666667
05/11/2013,2526658750.0
05/8/2013,1026237000.0
05/5/2013,651356571.4285715
05/2/2013,2168505583.3333335
05/11/2012,1590931545.4545455
05/8/2012,500612545.45454544
05/5/2012,5239207111.111111
05/2/2012,356143333.3333333
05/11/2011,473944583.3333333
05/8/2011,57218615.384615384
05/5/2011,499520900.0
05/2/2011,705795714.2857143
05/11/2010,668202230.7692307
05/8/2010,1552240076.9230769
05/5/2010,20064853777.77778
05/2/2010,4100955000.0
05/11/2009,14814708076.923077
05/8/2009,3741962846.1538463
05/5/2009,2191881000.0
05/2/2009,89478250.0
05/11/2008,227006923.07692307
05/8/2008,909326666.6666666
05/5/2008,915359750.0
05/2/2008,
