date,Value Volume
05/8/2021,283230769.2307692
05/5/2021,473000000.0
05/2/2021,900461538.4615384
05/11/2020,149461538.46153846
05/8/2020,100461538.46153846
05/5/2020,281200000.0
05/2/2020,373625000.0
05/11/2019,1143000000.0
05/8/2019,57181818.18181818
05/5/2019,60285714.28571428
05/2/2019,18400000.0
05/11/2018,30545454.545454547
05/8/2018,37363636.36363637
05/5/2018,119250000.0
05/2/2018,1092377777.7777777
05/11/2017,258090909.0909091
05/8/2017,821833333.3333334
05/5/2017,336500000.0
05/2/2017,16666666.666666666
05/11/2016,11666666.666666666
05/8/2016,92846153.84615384
05/5/2016,821200000.0
05/2/2016,48384615.384615384
05/11/2015,57384615.384615384
05/8/2015,111000000.0
05/5/2015,536375000.0
05/2/2015,238589461.53846154
05/11/2014,730912153.8461539
05/8/2014,1359179916.6666667
05/5/2014,827053375.0
05/2/2014,1099244666.6666667
05/11/2013,234230000.0
05/8/2013,283155727.27272725
05/5/2013,43917142.85714286
05/2/2013,629899083.3333334
05/11/2012,126010818.18181819
05/8/2012,210514272.72727272
05/5/2012,1233109555.5555556
05/2/2012,104355666.66666667
05/11/2011,60866666.666666664
05/8/2011,37890538.461538464
05/5/2011,39391200.0
05/2/2011,102298857.14285715
05/11/2010,165637769.23076922
05/8/2010,1222095153.8461537
05/5/2010,6175753555.555555
05/2/2010,435731846.15384614
05/11/2009,5553179076.923077
05/8/2009,1799683230.7692308
05/5/2009,587613200.0
05/2/2009,101635625.0
05/11/2008,430727307.6923077
05/8/2008,99502083.33333333
05/5/2008,529441750.0
05/2/2008,
