date,Value Volume
05/8/2021,11617692307.692308
05/5/2021,20156111111.11111
05/2/2021,37846692307.69231
05/11/2020,10014538461.538462
05/8/2020,7578615384.615385
05/5/2020,10069600000.0
05/2/2020,3151500000.0
05/11/2019,4091000000.0
05/8/2019,3185363636.3636365
05/5/2019,3395714285.714286
05/2/2019,2612200000.0
05/11/2018,4955000000.0
05/8/2018,6080181818.181818
05/5/2018,11993125000.0
05/2/2018,25682854444.444443
05/11/2017,15916818181.818182
05/8/2017,19552000000.0
05/5/2017,5876700000.0
05/2/2017,1105333333.3333333
05/11/2016,2068250000.0
05/8/2016,9443000000.0
05/5/2016,6779300000.0
05/2/2016,3076769230.769231
05/11/2015,6151846153.846154
05/8/2015,8114846153.846154
05/5/2015,8562625000.0
05/2/2015,4946237615.384615
05/11/2014,5597110307.692307
05/8/2014,7077308750.0
05/5/2014,6930091375.0
05/2/2014,26395174333.333332
05/11/2013,21148346916.666668
05/8/2013,5316241363.636364
05/5/2013,1634966571.4285715
05/2/2013,3017700833.3333335
05/11/2012,1282913454.5454545
05/8/2012,1962992250.0
05/5/2012,
05/2/2012,
05/11/2011,
05/8/2011,
05/5/2011,
05/2/2011,
05/11/2010,
05/8/2010,
05/5/2010,
05/2/2010,
05/11/2009,
05/8/2009,
05/5/2009,
05/2/2009,
05/11/2008,
05/8/2008,
05/5/2008,
05/2/2008,
