date,Value Volume
05/8/2021,5778153846.153846
05/5/2021,1166666666.6666667
05/2/2021,4513000000.0
05/11/2020,1158846153.8461537
05/8/2020,396076923.0769231
05/5/2020,753800000.0
05/2/2020,1547500000.0
05/11/2019,1110166666.6666667
05/8/2019,5453363636.363636
05/5/2019,1828428571.4285715
05/2/2019,3512300000.0
05/11/2018,1343090909.090909
05/8/2018,846909090.9090909
05/5/2018,791750000.0
05/2/2018,2931040000.0
05/11/2017,1384545454.5454545
05/8/2017,1718916666.6666667
05/5/2017,2681200000.0
05/2/2017,2913833333.3333335
05/11/2016,704916666.6666666
05/8/2016,168769230.76923078
05/5/2016,620100000.0
05/2/2016,76769230.76923077
05/11/2015,313000000.0
05/8/2015,257153846.15384614
05/5/2015,178750000.0
05/2/2015,502318000.0
05/11/2014,325540230.7692308
05/8/2014,877397583.3333334
05/5/2014,5190625625.0
05/2/2014,476678500.0
05/11/2013,1336441583.3333333
05/8/2013,2878880272.7272725
05/5/2013,60885714.28571428
05/2/2013,325832083.3333333
05/11/2012,117729545.45454545
05/8/2012,203038636.36363637
05/5/2012,728600000.0
05/2/2012,161396666.66666666
05/11/2011,110128583.33333333
05/8/2011,608798846.1538461
05/5/2011,1174582500.0
05/2/2011,1681513571.4285715
05/11/2010,851738076.9230769
05/8/2010,1834756538.4615386
05/5/2010,3351920000.0
05/2/2010,1825683461.5384614
05/11/2009,9491951153.846153
05/8/2009,2594800846.1538463
05/5/2009,999067200.0
05/2/2009,298474000.0
05/11/2008,3585771846.1538463
05/8/2008,7196416666.666667
05/5/2008,6906929375.0
05/2/2008,7153300000.0
