date,Value Volume
05/8/2021,620846153.8461539
05/5/2021,517555555.5555556
05/2/2021,1432384615.3846154
05/11/2020,261923076.92307693
05/8/2020,170923076.92307693
05/5/2020,223500000.0
05/2/2020,1283000000.0
05/11/2019,295833333.3333333
05/8/2019,248000000.0
05/5/2019,492285714.28571427
05/2/2019,138500000.0
05/11/2018,194727272.72727272
05/8/2018,551181818.1818181
05/5/2018,703625000.0
05/2/2018,490625555.5555556
05/11/2017,12474454545.454546
05/8/2017,4036500000.0
05/5/2017,1709500000.0
05/2/2017,155166666.66666666
05/11/2016,400750000.0
05/8/2016,379923076.9230769
05/5/2016,240200000.0
05/2/2016,20923076.923076924
05/11/2015,48384615.384615384
05/8/2015,262000000.0
05/5/2015,164000000.0
05/2/2015,678571923.0769231
05/11/2014,52230000.0
05/8/2014,195692500.0
05/5/2014,203106250.0
05/2/2014,983157500.0
05/11/2013,473837500.0
05/8/2013,560539545.4545455
05/5/2013,135098571.42857143
05/2/2013,285975833.3333333
05/11/2012,174096363.63636363
05/8/2012,238981818.1818182
05/5/2012,752282222.2222222
05/2/2012,544290000.0
05/11/2011,29782083.333333332
05/8/2011,48332307.692307696
05/5/2011,49562100.0
05/2/2011,743319285.7142857
05/11/2010,85312000.0
05/8/2010,280931769.2307692
05/5/2010,748200555.5555556
05/2/2010,175239230.76923078
05/11/2009,1323437692.3076923
05/8/2009,1343151538.4615386
05/5/2009,2079978600.0
05/2/2009,178291500.0
05/11/2008,
05/8/2008,
05/5/2008,
05/2/2008,
