date,Value Volume
05/8/2021,37189153846.15385
05/5/2021,122089555555.55556
05/2/2021,102861846153.84616
05/11/2020,47849153846.15385
05/8/2020,45604461538.46154
05/5/2020,25171200000.0
05/2/2020,5800125000.0
05/11/2019,7236416666.666667
05/8/2019,6862727272.727273
05/5/2019,4372428571.428572
05/2/2019,5927700000.0
05/11/2018,7316090909.090909
05/8/2018,8751818181.818182
05/5/2018,5812000000.0
05/2/2018,9696736666.666666
05/11/2017,10346000000.0
05/8/2017,17940083333.333332
05/5/2017,9882700000.0
05/2/2017,4752666666.666667
05/11/2016,37525916666.666664
05/8/2016,35524846153.84615
05/5/2016,9820900000.0
05/2/2016,14670000000.0
05/11/2015,25963538461.53846
05/8/2015,9319230769.23077
05/5/2015,17515875000.0
05/2/2015,19889550000.0
05/11/2014,36008229538.46154
05/8/2014,24290975666.666668
05/5/2014,41727143500.0
05/2/2014,74086127166.66667
05/11/2013,35355616333.333336
05/8/2013,8876680636.363636
05/5/2013,18729136142.857143
05/2/2013,55272636916.666664
05/11/2012,11397047636.363636
05/8/2012,18381128181.81818
05/5/2012,20989525666.666668
05/2/2012,9907649500.0
05/11/2011,7882057250.0
05/8/2011,3617387769.230769
05/5/2011,6562911700.0
05/2/2011,14198498285.714285
05/11/2010,7127040846.153846
05/8/2010,6997047076.923077
05/5/2010,39237410555.55556
05/2/2010,14942318153.846153
05/11/2009,94105306307.6923
05/8/2009,31179060307.692307
05/5/2009,12689145900.0
05/2/2009,1582501000.0
05/11/2008,13226068076.923077
05/8/2008,2522719583.3333335
05/5/2008,3342870625.0
05/2/2008,8965800000.0
