date,Value Volume
05/8/2021,74846153.84615384
05/5/2021,193111111.1111111
05/2/2021,200846153.84615386
05/11/2020,49692307.692307696
05/8/2020,25615384.615384616
05/5/2020,16900000.0
05/2/2020,110250000.0
05/11/2019,12083333.333333334
05/8/2019,8818181.818181818
05/5/2019,1000000.0
05/2/2019,29100000.0
05/11/2018,2181818.1818181816
05/8/2018,62000000.0
05/5/2018,25250000.0
05/2/2018,58386666.666666664
05/11/2017,97272727.27272727
05/8/2017,43333333.333333336
05/5/2017,117200000.0
05/2/2017,84666666.66666667
05/11/2016,58750000.0
05/8/2016,175000000.0
05/5/2016,824100000.0
05/2/2016,100384615.38461539
05/11/2015,540153846.1538461
05/8/2015,1135230769.2307692
05/5/2015,854250000.0
05/2/2015,772260461.5384616
05/11/2014,1759197923.0769231
05/8/2014,804805250.0
05/5/2014,1065866750.0
05/2/2014,569709333.3333334
05/11/2013,479917583.3333333
05/8/2013,89912272.72727273
05/5/2013,167233857.14285713
05/2/2013,384611083.3333333
05/11/2012,153317272.72727272
05/8/2012,502754636.3636364
05/5/2012,3422013444.4444447
05/2/2012,271519500.0
05/11/2011,148852333.33333334
05/8/2011,212106230.76923078
05/5/2011,504494100.0
05/2/2011,839273714.2857143
05/11/2010,1958548307.6923077
05/8/2010,15372734307.692308
05/5/2010,
05/2/2010,
05/11/2009,
05/8/2009,
05/5/2009,
05/2/2009,
05/11/2008,
05/8/2008,
05/5/2008,
05/2/2008,
