date,Value Volume
05/8/2021,677250538461.5385
05/5/2021,365025666666.6667
05/2/2021,407163615384.61536
05/11/2020,78194230769.23077
05/8/2020,80284538461.53847
05/5/2020,33185700000.0
05/2/2020,41488500000.0
05/11/2019,35337083333.333336
05/8/2019,28886545454.545456
05/5/2019,34659571428.57143
05/2/2019,34947400000.0
05/11/2018,81705818181.81818
05/8/2018,117083818181.81818
05/5/2018,197847125000.0
05/2/2018,279109262222.2222
05/11/2017,69510909090.90909
05/8/2017,100013083333.33333
05/5/2017,41253700000.0
05/2/2017,20366166666.666668
05/11/2016,27870166666.666668
05/8/2016,49585615384.61539
05/5/2016,43879400000.0
05/2/2016,39499076923.07692
05/11/2015,48000461538.46154
05/8/2015,144450000000.0
05/5/2015,27473625000.0
05/2/2015,44020795076.92308
05/11/2014,91929511230.76923
05/8/2014,60076534333.333336
05/5/2014,66025184375.0
05/2/2014,91046808833.33333
05/11/2013,11887447166.666666
05/8/2013,14357357727.272728
05/5/2013,7875633857.142858
05/2/2013,38516237166.666664
05/11/2012,11590998818.181818
05/8/2012,23716120090.909092
05/5/2012,54951619555.55556
05/2/2012,24819466833.333332
05/11/2011,16300587166.666666
05/8/2011,12289350461.538462
05/5/2011,24247800600.0
05/2/2011,50860099571.42857
05/11/2010,21923492461.53846
05/8/2010,28588928076.923077
05/5/2010,86982744777.77777
05/2/2010,101985091538.46153
05/11/2009,375511443846.1539
05/8/2009,161391845000.0
05/5/2009,64197767200.0
05/2/2009,9447014375.0
05/11/2008,19633101769.23077
05/8/2008,46468586416.666664
05/5/2008,15156185250.0
05/2/2008,77184500000.0
