date,Value Volume
05/8/2021,419692307.6923077
05/5/2021,839777777.7777778
05/2/2021,3689538461.5384617
05/11/2020,2152076923.076923
05/8/2020,639076923.0769231
05/5/2020,4641900000.0
05/2/2020,218875000.0
05/11/2019,265083333.33333334
05/8/2019,354363636.3636364
05/5/2019,549714285.7142857
05/2/2019,631500000.0
05/11/2018,851636363.6363636
05/8/2018,1108454545.4545455
05/5/2018,2077500000.0
05/2/2018,8830617777.777779
05/11/2017,3441545454.5454545
05/8/2017,4138250000.0
05/5/2017,3570900000.0
05/2/2017,2570166666.6666665
05/11/2016,5354000000.0
05/8/2016,8120461538.461538
05/5/2016,14634600000.0
05/2/2016,5825846153.846154
05/11/2015,6082461538.461538
05/8/2015,10782461538.461538
05/5/2015,3852250000.0
05/2/2015,7413719307.692307
05/11/2014,6447178538.461538
05/8/2014,10313903416.666666
05/5/2014,10596265250.0
05/2/2014,32572045000.0
05/11/2013,12056507500.0
05/8/2013,17694314272.727272
05/5/2013,15095660857.142857
05/2/2013,27049030750.0
05/11/2012,7704518545.454545
05/8/2012,14054657818.181818
05/5/2012,14144883666.666666
05/2/2012,2988113500.0
05/11/2011,1389201333.3333333
05/8/2011,253325307.69230768
05/5/2011,1038331300.0
05/2/2011,1121259142.857143
05/11/2010,1553412769.2307692
05/8/2010,1471445000.0
05/5/2010,13119115555.555555
05/2/2010,7445960384.615385
05/11/2009,54654428846.15385
05/8/2009,
05/5/2009,
05/2/2009,
05/11/2008,
05/8/2008,
05/5/2008,
05/2/2008,
