date,Value Volume
05/8/2021,60190846153.84615
05/5/2021,78308000000.0
05/2/2021,81588615384.61539
05/11/2020,55473769230.76923
05/8/2020,41021384615.38461
05/5/2020,50026200000.0
05/2/2020,29008500000.0
05/11/2019,29578500000.0
05/8/2019,32881727272.727272
05/5/2019,40099714285.71429
05/2/2019,24408000000.0
05/11/2018,51211636363.63636
05/8/2018,45804636363.63636
05/5/2018,101351500000.0
05/2/2018,159588233333.33334
05/11/2017,54893272727.27273
05/8/2017,29681750000.0
05/5/2017,24627300000.0
05/2/2017,8490833333.333333
05/11/2016,11509250000.0
05/8/2016,21872000000.0
05/5/2016,52709300000.0
05/2/2016,31052076923.076923
05/11/2015,25652538461.53846
05/8/2015,16317153846.153847
05/5/2015,30884875000.0
05/2/2015,24610910384.615383
05/11/2014,32204343846.153847
05/8/2014,35197915833.333336
05/5/2014,36458989375.0
05/2/2014,36173972500.0
05/11/2013,27263122500.0
05/8/2013,29329739090.909092
05/5/2013,20538972142.857143
05/2/2013,26581431583.333332
05/11/2012,3138786909.090909
05/8/2012,5061313909.090909
05/5/2012,
05/2/2012,
05/11/2011,
05/8/2011,
05/5/2011,
05/2/2011,
05/11/2010,
05/8/2010,
05/5/2010,
05/2/2010,
05/11/2009,
05/8/2009,
05/5/2009,
05/2/2009,
05/11/2008,
05/8/2008,
05/5/2008,
05/2/2008,
