date,Value Volume
05/8/2021,5461538.461538462
05/5/2021,9222222.222222222
05/2/2021,15000000.0
05/11/2020,384615.3846153846
05/8/2020,9923076.923076924
05/5/2020,7300000.0
05/2/2020,1125000.0
05/11/2019,2166666.6666666665
05/8/2019,2090909.0909090908
05/5/2019,10142857.142857144
05/2/2019,2700000.0
05/11/2018,363636.36363636365
05/8/2018,636363.6363636364
05/5/2018,1250000.0
05/2/2018,6777777.777777778
05/11/2017,16272727.272727273
05/8/2017,11250000.0
05/5/2017,5500000.0
05/2/2017,11333333.333333334
05/11/2016,4833333.333333333
05/8/2016,18307692.307692308
05/5/2016,8900000.0
05/2/2016,17000000.0
05/11/2015,3000000.0
05/8/2015,19384615.384615384
05/5/2015,72500000.0
05/2/2015,22648615.384615384
05/11/2014,17367384.615384616
05/8/2014,5750000.0
05/5/2014,4945000.0
05/2/2014,8478666.666666666
05/11/2013,1147583.3333333333
05/8/2013,855363.6363636364
05/5/2013,327285.71428571426
05/2/2013,0.0
05/11/2012,217727.27272727274
05/8/2012,382727.2727272727
05/5/2012,2810000.0
05/2/2012,5537666.666666667
05/11/2011,11677500.0
05/8/2011,8326615.384615385
05/5/2011,7538600.0
05/2/2011,561000.0
05/11/2010,
05/8/2010,
05/5/2010,
05/2/2010,
05/11/2009,
05/8/2009,
05/5/2009,
05/2/2009,
05/11/2008,
05/8/2008,
05/5/2008,
05/2/2008,
