date,Value Volume
05/8/2021,375076923.0769231
05/5/2021,227555555.55555555
05/2/2021,126000000.0
05/11/2020,71153846.15384616
05/8/2020,48153846.15384615
05/5/2020,31400000.0
05/2/2020,3250000.0
05/11/2019,9750000.0
05/8/2019,3090909.090909091
05/5/2019,8428571.42857143
05/2/2019,19800000.0
05/11/2018,72090909.0909091
05/8/2018,14181818.181818182
05/5/2018,103125000.0
05/2/2018,1373122222.2222223
05/11/2017,200545454.54545453
05/8/2017,1031750000.0
05/5/2017,517400000.0
05/2/2017,496333333.3333333
05/11/2016,1404916666.6666667
05/8/2016,679076923.0769231
05/5/2016,654900000.0
05/2/2016,490692307.6923077
05/11/2015,444384615.38461536
05/8/2015,310384615.38461536
05/5/2015,100250000.0
05/2/2015,54159384.615384616
05/11/2014,73455692.3076923
05/8/2014,24607250.0
05/5/2014,6169750.0
05/2/2014,56805500.0
05/11/2013,3354583.3333333335
05/8/2013,4311818.181818182
05/5/2013,2063428.5714285714
05/2/2013,34684750.0
05/11/2012,15245545.454545455
05/8/2012,1138454.5454545454
05/5/2012,35685222.222222224
05/2/2012,11881333.333333334
05/11/2011,10443750.0
05/8/2011,15220384.615384616
05/5/2011,6803800.0
05/2/2011,39496857.14285714
05/11/2010,36797307.692307696
05/8/2010,2989917384.6153846
05/5/2010,1748216222.2222223
05/2/2010,196435846.15384614
05/11/2009,3380549461.5384617
05/8/2009,
05/5/2009,
05/2/2009,
05/11/2008,
05/8/2008,
05/5/2008,
05/2/2008,
