date,Value Volume
05/8/2021,40330000000.0
05/5/2021,30295111111.11111
05/2/2021,31786538461.53846
05/11/2020,5411461538.461538
05/8/2020,5469000000.0
05/5/2020,559200000.0
05/2/2020,434125000.0
05/11/2019,481250000.0
05/8/2019,215454545.45454547
05/5/2019,374285714.28571427
05/2/2019,422900000.0
05/11/2018,547818181.8181819
05/8/2018,2430363636.3636365
05/5/2018,2304125000.0
05/2/2018,4842758888.888889
05/11/2017,1177181818.1818182
05/8/2017,2138750000.0
05/5/2017,1824900000.0
05/2/2017,2419833333.3333335
05/11/2016,1842750000.0
05/8/2016,5592384615.384615
05/5/2016,3428700000.0
05/2/2016,1800384615.3846154
05/11/2015,2872230769.230769
05/8/2015,11649923076.923077
05/5/2015,12712625000.0
05/2/2015,12107610615.384615
05/11/2014,22328655615.384617
05/8/2014,19465427583.333332
05/5/2014,6020512750.0
05/2/2014,8995505666.666666
05/11/2013,13337811750.0
05/8/2013,9278102818.181818
05/5/2013,6561229714.285714
05/2/2013,7548028583.333333
05/11/2012,753786909.0909091
05/8/2012,1964614363.6363637
05/5/2012,12930004555.555555
05/2/2012,3583072166.6666665
05/11/2011,2242771250.0
05/8/2011,925722000.0
05/5/2011,2885551300.0
05/2/2011,3110983714.285714
05/11/2010,3916115384.6153846
05/8/2010,9513339000.0
05/5/2010,29115522666.666668
05/2/2010,8883808846.153847
05/11/2009,20674259461.53846
05/8/2009,9840280076.923077
05/5/2009,2779320500.0
05/2/2009,639912000.0
05/11/2008,1591558076.9230769
05/8/2008,10333097250.0
05/5/2008,1189078750.0
05/2/2008,5753100000.0
