date,Value Volume
05/8/2021,1108384615.3846154
05/5/2021,2165444444.4444447
05/2/2021,1635000000.0
05/11/2020,456153846.15384614
05/8/2020,1265615384.6153846
05/5/2020,2740700000.0
05/2/2020,6672750000.0
05/11/2019,1086833333.3333333
05/8/2019,3025545454.5454545
05/5/2019,4012857142.857143
05/2/2019,5280000000.0
05/11/2018,5401909090.909091
05/8/2018,15087818181.818182
05/5/2018,16565875000.0
05/2/2018,38904722222.22222
05/11/2017,28625818181.81818
05/8/2017,27110333333.333332
05/5/2017,14395500000.0
05/2/2017,10569166666.666666
05/11/2016,6496250000.0
05/8/2016,6258615384.615385
05/5/2016,4277600000.0
05/2/2016,1846846153.8461537
05/11/2015,2074384615.3846154
05/8/2015,6460230769.230769
05/5/2015,995000000.0
05/2/2015,1364048076.9230769
05/11/2014,1528477692.3076923
05/8/2014,1513840000.0
05/5/2014,1203933750.0
05/2/2014,2583100000.0
05/11/2013,1714248333.3333333
05/8/2013,5102784545.454545
05/5/2013,544505000.0
05/2/2013,1272274583.3333333
05/11/2012,864089545.4545455
05/8/2012,965920909.0909091
05/5/2012,394157777.7777778
05/2/2012,513717500.0
05/11/2011,2075740000.0
05/8/2011,690820769.2307693
05/5/2011,1808881000.0
05/2/2011,2108995714.2857144
05/11/2010,984636923.0769231
05/8/2010,1530095384.6153846
05/5/2010,2824696666.6666665
05/2/2010,4088983076.923077
05/11/2009,7213571538.461538
05/8/2009,5285522307.692307
05/5/2009,3834674000.0
05/2/2009,839308750.0
05/11/2008,3301738076.923077
05/8/2008,3682065833.3333335
05/5/2008,6670233750.0
05/2/2008,8897500000.0
