date,Value Volume
05/8/2021,2730615384.6153846
05/5/2021,1476666666.6666667
05/2/2021,2419384615.3846154
05/11/2020,642000000.0
05/8/2020,530153846.15384614
05/5/2020,618700000.0
05/2/2020,515250000.0
05/11/2019,308333333.3333333
05/8/2019,453272727.27272725
05/5/2019,107000000.0
05/2/2019,93500000.0
05/11/2018,383909090.90909094
05/8/2018,182727272.72727272
05/5/2018,388500000.0
05/2/2018,944052222.2222222
05/11/2017,2064181818.1818182
05/8/2017,1082000000.0
05/5/2017,1491300000.0
05/2/2017,679000000.0
05/11/2016,729583333.3333334
05/8/2016,797615384.6153846
05/5/2016,270800000.0
05/2/2016,175000000.0
05/11/2015,1573769230.7692308
05/8/2015,233923076.92307693
05/5/2015,92625000.0
05/2/2015,75482153.84615384
05/11/2014,125745153.84615384
05/8/2014,115416916.66666667
05/5/2014,67659875.0
05/2/2014,33350333.333333332
05/11/2013,90442750.0
05/8/2013,159828090.9090909
05/5/2013,107444857.14285715
05/2/2013,105967166.66666667
05/11/2012,30265909.09090909
05/8/2012,704802727.2727273
05/5/2012,116902555.55555555
05/2/2012,48909833.333333336
05/11/2011,94338250.0
05/8/2011,6871428.571428572
05/5/2011,
05/2/2011,
05/11/2010,
05/8/2010,
05/5/2010,
05/2/2010,
05/11/2009,
05/8/2009,
05/5/2009,
05/2/2009,
05/11/2008,
05/8/2008,
05/5/2008,
05/2/2008,
