date,Value Volume
05/8/2021,61692307.692307696
05/5/2021,4666666.666666667
05/2/2021,23384615.384615384
05/11/2020,14615384.615384616
05/8/2020,2769230.769230769
05/5/2020,5200000.0
05/2/2020,1125000.0
05/11/2019,0.0
05/8/2019,727272.7272727273
05/5/2019,0.0
05/2/2019,1700000.0
05/11/2018,5272727.2727272725
05/8/2018,6363636.363636363
05/5/2018,750000.0
05/2/2018,19444444.444444444
05/11/2017,363636.36363636365
05/8/2017,3083333.3333333335
05/5/2017,8200000.0
05/2/2017,0.0
05/11/2016,416666.6666666667
05/8/2016,9230769.23076923
05/5/2016,3500000.0
05/2/2016,1076923.076923077
05/11/2015,35153846.15384615
05/8/2015,176153846.15384614
05/5/2015,33000000.0
05/2/2015,14247846.153846154
05/11/2014,53602615.384615384
05/8/2014,9333333.333333334
05/5/2014,2835819875.0
05/2/2014,47356666.666666664
05/11/2013,4221193583.3333335
05/8/2013,2412087000.0
05/5/2013,7983056571.428572
05/2/2013,6547393250.0
05/11/2012,5470248090.909091
05/8/2012,
05/5/2012,
05/2/2012,
05/11/2011,
05/8/2011,
05/5/2011,
05/2/2011,
05/11/2010,
05/8/2010,
05/5/2010,
05/2/2010,
05/11/2009,
05/8/2009,
05/5/2009,
05/2/2009,
05/11/2008,
05/8/2008,
05/5/2008,
05/2/2008,
