date,Value Volume
05/8/2021,17307692.307692308
05/5/2021,157333333.33333334
05/2/2021,398384615.38461536
05/11/2020,181076923.07692307
05/8/2020,20538461.53846154
05/5/2020,21000000.0
05/2/2020,2125000.0
05/11/2019,7250000.0
05/8/2019,13727272.727272727
05/5/2019,1142857.142857143
05/2/2019,15600000.0
05/11/2018,29000000.0
05/8/2018,10636363.636363637
05/5/2018,9875000.0
05/2/2018,235506666.66666666
05/11/2017,75454545.45454545
05/8/2017,36583333.333333336
05/5/2017,251000000.0
05/2/2017,55500000.0
05/11/2016,5000000.0
05/8/2016,5615384.615384615
05/5/2016,10600000.0
05/2/2016,3538461.5384615385
05/11/2015,36384615.384615384
05/8/2015,10923076.923076924
05/5/2015,21000000.0
05/2/2015,7972846.153846154
05/11/2014,17522384.615384616
05/8/2014,11144833.333333334
05/5/2014,56698000.0
05/2/2014,55729500.0
05/11/2013,1319000.0
05/8/2013,4622454.545454546
05/5/2013,30143000.0
05/2/2013,46050083.333333336
05/11/2012,3060272.727272727
05/8/2012,4739272.7272727275
05/5/2012,70111000.0
05/2/2012,14834333.333333334
05/11/2011,28184750.0
05/8/2011,29686538.46153846
05/5/2011,2723500.0
05/2/2011,5812714.285714285
05/11/2010,50729769.23076923
05/8/2010,1799388384.6153846
05/5/2010,969709888.8888888
05/2/2010,97769307.6923077
05/11/2009,1665114384.6153846
05/8/2009,225058307.69230768
05/5/2009,177170700.0
05/2/2009,27100625.0
05/11/2008,117666615.38461539
05/8/2008,45241083.333333336
05/5/2008,158935250.0
05/2/2008,329000000.0
