date,Value Volume
05/8/2021,129307692.3076923
05/5/2021,149555555.55555555
05/2/2021,50076923.07692308
05/11/2020,6692307.692307692
05/8/2020,19769230.769230768
05/5/2020,11300000.0
05/2/2020,2125000.0
05/11/2019,1666666.6666666667
05/8/2019,37272727.27272727
05/5/2019,8000000.0
05/2/2019,4600000.0
05/11/2018,16545454.545454545
05/8/2018,9818181.818181818
05/5/2018,14625000.0
05/2/2018,26930000.0
05/11/2017,37181818.18181818
05/8/2017,24416666.666666668
05/5/2017,248200000.0
05/2/2017,14833333.333333334
05/11/2016,5416666.666666667
05/8/2016,51461538.461538464
05/5/2016,12700000.0
05/2/2016,32923076.923076924
05/11/2015,28000000.0
05/8/2015,8769230.76923077
05/5/2015,11000000.0
05/2/2015,44745461.538461536
05/11/2014,128233384.61538461
05/8/2014,10388583.333333334
05/5/2014,40760000.0
05/2/2014,40947833.333333336
05/11/2013,30219750.0
05/8/2013,7653000.0
05/5/2013,7255142.857142857
05/2/2013,15880166.666666666
05/11/2012,7805090.909090909
05/8/2012,18153545.454545453
05/5/2012,68536444.44444445
05/2/2012,29979666.666666668
05/11/2011,14883916.666666666
05/8/2011,94798538.46153846
05/5/2011,82653400.0
05/2/2011,43344142.85714286
05/11/2010,92637230.76923077
05/8/2010,342692615.38461536
05/5/2010,1019660111.1111112
05/2/2010,359171153.84615386
05/11/2009,2468142384.6153846
05/8/2009,522529307.6923077
05/5/2009,94522300.0
05/2/2009,17790250.0
05/11/2008,67098000.0
05/8/2008,369877000.0
05/5/2008,421094375.0
05/2/2008,578400000.0
