date,Value Volume
05/8/2021,4760938.461538462
05/5/2021,40216600.0
05/2/2021,176153846.15384614
05/11/2020,3000000.0
05/8/2020,11692307.692307692
05/5/2020,1800000.0
05/2/2020,25625000.0
05/11/2019,14250000.0
05/8/2019,14272727.272727273
05/5/2019,2142857.1428571427
05/2/2019,7800000.0
05/11/2018,57181818.18181818
05/8/2018,18272727.272727273
05/5/2018,33000000.0
05/2/2018,63913333.333333336
05/11/2017,9727272.727272727
05/8/2017,12500000.0
05/5/2017,7900000.0
05/2/2017,18500000.0
05/11/2016,77583333.33333333
05/8/2016,12384615.384615384
05/5/2016,184300000.0
05/2/2016,52230769.23076923
05/11/2015,914230769.2307693
05/8/2015,269538461.53846157
05/5/2015,101625000.0
05/2/2015,1724850538.4615386
05/11/2014,1987540000.0
05/8/2014,2038564416.6666667
05/5/2014,485337125.0
05/2/2014,1267352500.0
05/11/2013,697215416.6666666
05/8/2013,84326363.63636364
05/5/2013,139555428.57142857
05/2/2013,127729333.33333333
05/11/2012,85691181.81818181
05/8/2012,167642090.9090909
05/5/2012,663840333.3333334
05/2/2012,3671525333.3333335
05/11/2011,1962947000.0
05/8/2011,842024076.9230769
05/5/2011,2722617300.0
05/2/2011,5172175714.285714
05/11/2010,3127503461.5384617
05/8/2010,3243677923.076923
05/5/2010,9989083666.666666
05/2/2010,1696050692.3076923
05/11/2009,5142428384.615385
05/8/2009,767179846.1538461
05/5/2009,1836499700.0
05/2/2009,59895875.0
05/11/2008,695549769.2307693
05/8/2008,1030519500.0
05/5/2008,569847750.0
05/2/2008,2764300000.0
