date,Value Volume
05/8/2021,232615384.6153846
05/5/2021,839000000.0
05/2/2021,249538461.53846154
05/11/2020,133000000.0
05/8/2020,342538461.53846157
05/5/2020,140200000.0
05/2/2020,123500000.0
05/11/2019,83166666.66666667
05/8/2019,174090909.0909091
05/5/2019,231571428.57142857
05/2/2019,94600000.0
05/11/2018,73363636.36363636
05/8/2018,68636363.63636364
05/5/2018,432000000.0
05/2/2018,770977777.7777778
05/11/2017,99727272.72727273
05/8/2017,197083333.33333334
05/5/2017,147500000.0
05/2/2017,1606000000.0
05/11/2016,864750000.0
05/8/2016,1286307692.3076923
05/5/2016,1197800000.0
05/2/2016,229846153.84615386
05/11/2015,99230769.23076923
05/8/2015,75692307.6923077
05/5/2015,90125000.0
05/2/2015,33218769.230769232
05/11/2014,71255846.15384616
05/8/2014,145440916.66666666
05/5/2014,70751375.0
05/2/2014,37410166.666666664
05/11/2013,143332750.0
05/8/2013,115207818.18181819
05/5/2013,125139142.85714285
05/2/2013,52339583.333333336
05/11/2012,17835000.0
05/8/2012,11154000.0
05/5/2012,98616000.0
05/2/2012,14621000.0
05/11/2011,54722083.333333336
05/8/2011,38885000.0
05/5/2011,49886800.0
05/2/2011,16654142.857142856
05/11/2010,35949230.76923077
05/8/2010,61969615.384615384
05/5/2010,367187222.2222222
05/2/2010,121200461.53846154
05/11/2009,3128619307.6923075
05/8/2009,374907769.2307692
05/5/2009,285098500.0
05/2/2009,13656625.0
05/11/2008,63917153.84615385
05/8/2008,35931000.0
05/5/2008,339547875.0
05/2/2008,1000200000.0
