date,Value Volume
05/8/2021,2367615384.6153846
05/5/2021,1263666666.6666667
05/2/2021,1389230769.2307692
05/11/2020,262000000.0
05/8/2020,623307692.3076923
05/5/2020,952400000.0
05/2/2020,516875000.0
05/11/2019,759333333.3333334
05/8/2019,601090909.0909091
05/5/2019,1162285714.2857144
05/2/2019,326800000.0
05/11/2018,906909090.9090909
05/8/2018,640636363.6363636
05/5/2018,3041125000.0
05/2/2018,3165702222.2222223
05/11/2017,2478454545.4545455
05/8/2017,4086416666.6666665
05/5/2017,692000000.0
05/2/2017,1336000000.0
05/11/2016,1406166666.6666667
05/8/2016,2024692307.6923077
05/5/2016,4928300000.0
05/2/2016,8728769230.76923
05/11/2015,1540846153.8461537
05/8/2015,1043692307.6923077
05/5/2015,2081000000.0
05/2/2015,2717400307.6923075
05/11/2014,6987264000.0
05/8/2014,4207932083.3333335
05/5/2014,3586430000.0
05/2/2014,7422899833.333333
05/11/2013,8901840166.666666
05/8/2013,1545410909.090909
05/5/2013,1605140428.5714285
05/2/2013,5801478083.333333
05/11/2012,4434743545.454545
05/8/2012,8110104454.545455
05/5/2012,14027168222.222221
05/2/2012,1168040000.0
05/11/2011,1315411500.0
05/8/2011,975801615.3846154
05/5/2011,1850013300.0
05/2/2011,4414324142.857142
05/11/2010,4527326769.230769
05/8/2010,13020230461.538462
05/5/2010,9707411888.88889
05/2/2010,5501542076.923077
05/11/2009,18105348153.846153
05/8/2009,5720974076.923077
05/5/2009,3209796500.0
05/2/2009,301979125.0
05/11/2008,1165853538.4615386
05/8/2008,798819416.6666666
05/5/2008,694801250.0
05/2/2008,2607500000.0
