date,Value Volume
05/8/2021,1364384615.3846154
05/5/2021,588222222.2222222
05/2/2021,960923076.9230769
05/11/2020,111076923.07692307
05/8/2020,259461538.46153846
05/5/2020,253800000.0
05/2/2020,138750000.0
05/11/2019,100333333.33333333
05/8/2019,46181818.18181818
05/5/2019,38142857.14285714
05/2/2019,203900000.0
05/11/2018,174181818.1818182
05/8/2018,136181818.1818182
05/5/2018,1449500000.0
05/2/2018,1147521111.1111112
05/11/2017,1057545454.5454545
05/8/2017,1121166666.6666667
05/5/2017,643800000.0
05/2/2017,569500000.0
05/11/2016,534583333.3333333
05/8/2016,5988230769.230769
05/5/2016,1828900000.0
05/2/2016,176923076.92307693
05/11/2015,1349769230.7692308
05/8/2015,736461538.4615384
05/5/2015,1380625000.0
05/2/2015,3360973153.8461537
05/11/2014,2785339000.0
05/8/2014,3844767500.0
05/5/2014,1802926750.0
05/2/2014,5554390000.0
05/11/2013,3178299416.6666665
05/8/2013,189168000.0
05/5/2013,573582000.0
05/2/2013,767491000.0
05/11/2012,205816909.0909091
05/8/2012,386263181.8181818
05/5/2012,3730528777.7777777
05/2/2012,251732666.66666666
05/11/2011,312330666.6666667
05/8/2011,329533230.7692308
05/5/2011,735376600.0
05/2/2011,1066265428.5714285
05/11/2010,1931930384.6153846
05/8/2010,3755250692.3076925
05/5/2010,18581831666.666668
05/2/2010,1971153538.4615386
05/11/2009,14867814692.307692
05/8/2009,3016484076.923077
05/5/2009,4595164200.0
05/2/2009,1030814750.0
05/11/2008,6276280384.615385
05/8/2008,3779269750.0
05/5/2008,3736047000.0
05/2/2008,4261500000.0
