date,Value Volume
05/8/2021,2594230769.230769
05/5/2021,2123333333.3333333
05/2/2021,6355076923.076923
05/11/2020,5381923076.923077
05/8/2020,9130076923.076923
05/5/2020,2146400000.0
05/2/2020,1166500000.0
05/11/2019,1090750000.0
05/8/2019,2661727272.7272725
05/5/2019,1532285714.2857144
05/2/2019,2983300000.0
05/11/2018,1972727272.7272727
05/8/2018,58909090.90909091
05/5/2018,63875000.0
05/2/2018,4888888.888888889
05/11/2017,27909090.90909091
05/8/2017,861583333.3333334
05/5/2017,8400000.0
05/2/2017,352833333.3333333
05/11/2016,164833333.33333334
05/8/2016,85076923.07692307
05/5/2016,32800000.0
05/2/2016,86230769.23076923
05/11/2015,201461538.46153846
05/8/2015,117846153.84615384
05/5/2015,208000000.0
05/2/2015,379242923.0769231
05/11/2014,1075775000.0
05/8/2014,849941500.0
05/5/2014,373214625.0
05/2/2014,330022333.3333333
05/11/2013,637592750.0
05/8/2013,620647909.0909091
05/5/2013,714008000.0
05/2/2013,23727750.0
05/11/2012,27887363.636363637
05/8/2012,11589818.181818182
05/5/2012,137781888.8888889
05/2/2012,25166.666666666668
05/11/2011,5655000.0
05/8/2011,6371153.846153846
05/5/2011,48031500.0
05/2/2011,56955142.85714286
05/11/2010,
05/8/2010,
05/5/2010,
05/2/2010,
05/11/2009,
05/8/2009,
05/5/2009,
05/2/2009,
05/11/2008,
05/8/2008,
05/5/2008,
05/2/2008,
