date,Value Volume
05/8/2021,279538461.53846157
05/5/2021,578555555.5555556
05/2/2021,1826384615.3846154
05/11/2020,255307692.30769232
05/8/2020,523307692.3076923
05/5/2020,642800000.0
05/2/2020,228000000.0
05/11/2019,1197416666.6666667
05/8/2019,733181818.1818181
05/5/2019,504285714.28571427
05/2/2019,1208000000.0
05/11/2018,2999818181.818182
05/8/2018,1266818181.8181818
05/5/2018,1002750000.0
05/2/2018,7619176666.666667
05/11/2017,11406000000.0
05/8/2017,2631833333.3333335
05/5/2017,2626600000.0
05/2/2017,1189000000.0
05/11/2016,1505000000.0
05/8/2016,1019692307.6923077
05/5/2016,321000000.0
05/2/2016,159076923.07692307
05/11/2015,3518153846.1538463
05/8/2015,667692307.6923077
05/5/2015,815625000.0
05/2/2015,1110551153.8461537
05/11/2014,1850653615.3846154
05/8/2014,27136333.333333332
05/5/2014,10258625.0
05/2/2014,8530333.333333334
05/11/2013,151411083.33333334
05/8/2013,75336727.27272727
05/5/2013,29754571.42857143
05/2/2013,60513250.0
05/11/2012,196096818.1818182
05/8/2012,259860272.72727272
05/5/2012,1378701555.5555556
05/2/2012,1571346166.6666667
05/11/2011,182177166.66666666
05/8/2011,469399692.3076923
05/5/2011,824220200.0
05/2/2011,555508428.5714285
05/11/2010,673493307.6923077
05/8/2010,2671318230.769231
05/5/2010,2801142333.3333335
05/2/2010,832000000.0
05/11/2009,
05/8/2009,
05/5/2009,
05/2/2009,
05/11/2008,
05/8/2008,
05/5/2008,
05/2/2008,
