date,Value Volume
05/8/2021,105175000000.0
05/5/2021,180564000000.0
05/2/2021,213828769230.76923
05/11/2020,63149923076.92308
05/8/2020,43977076923.07692
05/5/2020,34489100000.0
05/2/2020,37652750000.0
05/11/2019,19287333333.333332
05/8/2019,14040636363.636364
05/5/2019,16494000000.0
05/2/2019,16149900000.0
05/11/2018,65775454545.454544
05/8/2018,79995181818.18182
05/5/2018,96247000000.0
05/2/2018,119995700000.0
05/11/2017,67537090909.09091
05/8/2017,89148166666.66667
05/5/2017,82978000000.0
05/2/2017,22245666666.666668
05/11/2016,12708750000.0
05/8/2016,7258538461.538462
05/5/2016,8305700000.0
05/2/2016,13166230769.23077
05/11/2015,33332692307.692307
05/8/2015,29302538461.53846
05/5/2015,25473500000.0
05/2/2015,31894967692.307693
05/11/2014,10413053846.153847
05/8/2014,7007931083.333333
05/5/2014,5692790750.0
05/2/2014,12741056833.333334
05/11/2013,4624036666.666667
05/8/2013,503109545.45454544
05/5/2013,522044142.85714287
05/2/2013,2724527750.0
05/11/2012,806397000.0
05/8/2012,1033387000.0
05/5/2012,3591535888.888889
05/2/2012,526253833.3333333
05/11/2011,556789416.6666666
05/8/2011,1994666692.3076923
05/5/2011,2154815200.0
05/2/2011,568633428.5714285
05/11/2010,273195923.0769231
05/8/2010,296457230.7692308
05/5/2010,5127108333.333333
05/2/2010,939965000.0
05/11/2009,
05/8/2009,
05/5/2009,
05/2/2009,
05/11/2008,
05/8/2008,
05/5/2008,
05/2/2008,
