date,Value Volume
05/8/2021,7413538461.538462
05/5/2021,13757333333.333334
05/2/2021,12645846153.846153
05/11/2020,16897384615.384615
05/8/2020,5064153846.153846
05/5/2020,1281000000.0
05/2/2020,950250000.0
05/11/2019,3327500000.0
05/8/2019,2002909090.909091
05/5/2019,4012714285.714286
05/2/2019,4877500000.0
05/11/2018,3069181818.181818
05/8/2018,2275727272.7272725
05/5/2018,2519500000.0
05/2/2018,9535382222.222221
05/11/2017,3688454545.4545455
05/8/2017,12020083333.333334
05/5/2017,5218200000.0
05/2/2017,700333333.3333334
05/11/2016,4712750000.0
05/8/2016,2356615384.6153846
05/5/2016,1464500000.0
05/2/2016,758153846.1538461
05/11/2015,2182384615.3846154
05/8/2015,6584461538.461538
05/5/2015,7934750000.0
05/2/2015,13255299000.0
05/11/2014,7105193538.461538
05/8/2014,12917077416.666666
05/5/2014,4287580875.0
05/2/2014,1031182166.6666666
05/11/2013,210534083.33333334
05/8/2013,156286818.1818182
05/5/2013,31246285.714285713
05/2/2013,844929000.0
05/11/2012,55371636.36363637
05/8/2012,190532545.45454547
05/5/2012,2838106555.5555553
05/2/2012,424642000.0
05/11/2011,165642750.0
05/8/2011,219044461.53846154
05/5/2011,215839500.0
05/2/2011,193840285.7142857
05/11/2010,266815230.76923078
05/8/2010,853008461.5384616
05/5/2010,865237222.2222222
05/2/2010,461146076.9230769
05/11/2009,4246843846.1538463
05/8/2009,1022506384.6153846
05/5/2009,1423120000.0
05/2/2009,360454875.0
05/11/2008,606551692.3076923
05/8/2008,631747583.3333334
05/5/2008,674199875.0
05/2/2008,1686400000.0
