date,Value Volume
05/8/2021,2556230769.230769
05/5/2021,3462222222.2222223
05/2/2021,8122153846.153846
05/11/2020,677923076.9230769
05/8/2020,1293153846.1538463
05/5/2020,572400000.0
05/2/2020,191500000.0
05/11/2019,89000000.0
05/8/2019,470636363.6363636
05/5/2019,345571428.5714286
05/2/2019,223300000.0
05/11/2018,318181818.1818182
05/8/2018,222727272.72727272
05/5/2018,400750000.0
05/2/2018,899426666.6666666
05/11/2017,329090909.09090906
05/8/2017,811000000.0
05/5/2017,1063200000.0
05/2/2017,570500000.0
05/11/2016,644833333.3333334
05/8/2016,2783076923.076923
05/5/2016,1744600000.0
05/2/2016,1540230769.2307692
05/11/2015,1331538461.5384614
05/8/2015,2572076923.076923
05/5/2015,3439750000.0
05/2/2015,4943058692.307693
05/11/2014,4285699923.076923
05/8/2014,3430038583.3333335
05/5/2014,7385503875.0
05/2/2014,9247684666.666666
05/11/2013,6622733416.666667
05/8/2013,1809781454.5454545
05/5/2013,2791939714.285714
05/2/2013,4725911583.333333
05/11/2012,1196112090.909091
05/8/2012,1464483181.8181818
05/5/2012,9474933777.777779
05/2/2012,867621333.3333334
05/11/2011,689902000.0
05/8/2011,340458153.84615386
05/5/2011,468439500.0
05/2/2011,935133000.0
05/11/2010,1601994153.8461537
05/8/2010,1411111923.0769231
05/5/2010,11846867444.444445
05/2/2010,5786946692.307693
05/11/2009,40569874461.53846
05/8/2009,4183323230.769231
05/5/2009,4558091400.0
05/2/2009,1474861250.0
05/11/2008,3513307384.6153846
05/8/2008,216857250.0
05/5/2008,1244146250.0
05/2/2008,2663600000.0
