date,Value Volume
05/8/2021,760846153.8461539
05/5/2021,2913000000.0
05/2/2021,5868923076.923077
05/11/2020,2303307692.3076925
05/8/2020,1606153846.1538463
05/5/2020,1446100000.0
05/2/2020,871250000.0
05/11/2019,1115000000.0
05/8/2019,1154090909.090909
05/5/2019,781142857.1428572
05/2/2019,1059000000.0
05/11/2018,828454545.4545455
05/8/2018,1906363636.3636363
05/5/2018,1352375000.0
05/2/2018,2818637777.7777777
05/11/2017,5162727272.727273
05/8/2017,1255916666.6666667
05/5/2017,3752400000.0
05/2/2017,977333333.3333334
05/11/2016,3961333333.3333335
05/8/2016,23050230769.23077
05/5/2016,3261900000.0
05/2/2016,2401846153.8461537
05/11/2015,4510000000.0
05/8/2015,7084384615.384615
05/5/2015,1163250000.0
05/2/2015,24906769.230769232
05/11/2014,73727461.53846154
05/8/2014,59420083.333333336
05/5/2014,36767375.0
05/2/2014,2302166.6666666665
05/11/2013,40974916.666666664
05/8/2013,31328272.727272727
05/5/2013,217268857.14285713
05/2/2013,983803500.0
05/11/2012,740208909.0909091
05/8/2012,182386545.45454547
05/5/2012,260069666.66666666
05/2/2012,24330833.333333332
05/11/2011,126441333.33333333
05/8/2011,3838692.3076923075
05/5/2011,12116800.0
05/2/2011,1439783000.0
05/11/2010,187500000.0
05/8/2010,821564692.3076923
05/5/2010,949382444.4444444
05/2/2010,
05/11/2009,
05/8/2009,
05/5/2009,
05/2/2009,
05/11/2008,
05/8/2008,
05/5/2008,
05/2/2008,
