date,Value Volume
05/8/2021,1605000000.0
05/5/2021,3538888888.888889
05/2/2021,4090384615.3846154
05/11/2020,1031692307.6923077
05/8/2020,1780230769.2307692
05/5/2020,3732700000.0
05/2/2020,2171000000.0
05/11/2019,1352583333.3333333
05/8/2019,1292363636.3636363
05/5/2019,1775000000.0
05/2/2019,3287100000.0
05/11/2018,3640545454.5454545
05/8/2018,3465818181.818182
05/5/2018,1948000000.0
05/2/2018,11661287777.777779
05/11/2017,4630636363.636364
05/8/2017,3371500000.0
05/5/2017,2708600000.0
05/2/2017,3515833333.3333335
05/11/2016,2106916666.6666667
05/8/2016,5678923076.923077
05/5/2016,5401300000.0
05/2/2016,1758076923.0769231
05/11/2015,5611076923.076923
05/8/2015,2080615384.6153846
05/5/2015,1017125000.0
05/2/2015,1188164846.1538463
05/11/2014,1631472000.0
05/8/2014,302748750.0
05/5/2014,
05/2/2014,
05/11/2013,
05/8/2013,
05/5/2013,
05/2/2013,
05/11/2012,
05/8/2012,
05/5/2012,
05/2/2012,
05/11/2011,
05/8/2011,
05/5/2011,
05/2/2011,
05/11/2010,
05/8/2010,
05/5/2010,
05/2/2010,
05/11/2009,
05/8/2009,
05/5/2009,
05/2/2009,
05/11/2008,
05/8/2008,
05/5/2008,
05/2/2008,
