date,Value Volume
05/8/2021,387769230.7692308
05/5/2021,34333333.333333336
05/2/2021,184615384.6153846
05/11/2020,67769230.76923077
05/8/2020,153846153.84615386
05/5/2020,39800000.0
05/2/2020,0.0
05/11/2019,466083333.3333333
05/8/2019,17545454.545454547
05/5/2019,25428571.42857143
05/2/2019,54000000.0
05/11/2018,204363636.36363637
05/8/2018,13909090.909090908
05/5/2018,92125000.0
05/2/2018,380944444.4444444
05/11/2017,328090909.09090906
05/8/2017,259333333.33333334
05/5/2017,1641000000.0
05/2/2017,784500000.0
05/11/2016,2031083333.3333333
05/8/2016,3747461538.4615383
05/5/2016,2053000000.0
05/2/2016,99307692.3076923
05/11/2015,2847153846.1538463
05/8/2015,1432307692.3076923
05/5/2015,2835000000.0
05/2/2015,126415000.0
05/11/2014,105992538.46153846
05/8/2014,69228500.0
05/5/2014,40418625.0
05/2/2014,173821000.0
05/11/2013,43757166.666666664
05/8/2013,33505909.09090909
05/5/2013,11585285.714285715
05/2/2013,187648583.33333334
05/11/2012,17129545.454545453
05/8/2012,102840636.36363636
05/5/2012,473275111.1111111
05/2/2012,23364666.666666668
05/11/2011,112892500.0
05/8/2011,65919833.333333336
05/5/2011,
05/2/2011,
05/11/2010,
05/8/2010,
05/5/2010,
05/2/2010,
05/11/2009,
05/8/2009,
05/5/2009,
05/2/2009,
05/11/2008,
05/8/2008,
05/5/2008,
05/2/2008,
