date,Value Volume
05/8/2021,354076923.0769231
05/5/2021,1473666666.6666667
05/2/2021,1666076923.0769231
05/11/2020,1403307692.3076923
05/8/2020,134230769.23076922
05/5/2020,212600000.0
05/2/2020,319250000.0
05/11/2019,2930500000.0
05/8/2019,519636363.6363636
05/5/2019,847571428.5714285
05/2/2019,932900000.0
05/11/2018,664363636.3636364
05/8/2018,619181818.1818181
05/5/2018,2234625000.0
05/2/2018,949556666.6666666
05/11/2017,1406363636.3636363
05/8/2017,1211500000.0
05/5/2017,2355300000.0
05/2/2017,1900333333.3333333
05/11/2016,2028750000.0
05/8/2016,4175000000.0
05/5/2016,2402600000.0
05/2/2016,661153846.1538461
05/11/2015,3542000000.0
05/8/2015,1775307692.3076923
05/5/2015,305625000.0
05/2/2015,411496384.61538464
05/11/2014,397385769.2307692
05/8/2014,415980416.6666667
05/5/2014,117045625.0
05/2/2014,160833166.66666666
05/11/2013,137941000.0
05/8/2013,100324545.45454545
05/5/2013,32825857.14285714
05/2/2013,88758166.66666667
05/11/2012,98172545.45454545
05/8/2012,25255727.272727273
05/5/2012,237315222.2222222
05/2/2012,3987666.6666666665
05/11/2011,32988500.0
05/8/2011,300080461.53846157
05/5/2011,106049100.0
05/2/2011,60220285.71428572
05/11/2010,1077536615.3846154
05/8/2010,2181103461.5384617
05/5/2010,
05/2/2010,
05/11/2009,
05/8/2009,
05/5/2009,
05/2/2009,
05/11/2008,
05/8/2008,
05/5/2008,
05/2/2008,
