date,close
06/05/2021,13.55
08/02/2021,14.90
06/11/2020,9.06
06/08/2020,5.42
06/05/2020,5.00
06/02/2020,5.86
06/11/2019,6.53
06/08/2019,6.34
07/05/2019,7.44
12/02/2019,8.86
06/11/2018,10.85
07/08/2018,12.35
08/05/2018,14.25
06/02/2018,9.49
07/11/2017,10.50
08/08/2017,12.90
08/05/2017,15.35
07/02/2017,15.30
08/11/2016,15.65
08/08/2016,14.90
06/05/2016,17.80
15/02/2016,17.60
06/11/2015,13.10
06/08/2015,9.50
06/05/2015,7.20
06/02/2015,9.10
06/11/2014,10.80
06/08/2014,11.10
06/05/2014,9.40
07/02/2014,7.20
06/11/2013,7.50
06/08/2013,6.60
07/05/2013,6.50
06/02/2013,8.70
06/11/2012,7.60
07/08/2012,11.90
08/05/2012,24.90
07/02/2012,20.70
08/11/2011,24.00
08/08/2011,21.30
06/05/2011,34.00
09/02/2011,26.50
08/11/2010,59.00
06/08/2010,76.50
06/05/2010,58.50
08/02/2010,41.20
