date,close
06/05/2021,81.50
08/02/2021,66.50
06/11/2020,52.50
06/08/2020,47.10
06/05/2020,46.05
06/02/2020,68.00
06/11/2019,75.50
06/08/2019,68.00
07/05/2019,60.30
12/02/2019,60.20
06/11/2018,60.60
07/08/2018,56.30
08/05/2018,97.50
06/02/2018,121.00
07/11/2017,128.00
08/08/2017,131.00
08/05/2017,124.00
07/02/2017,129.00
08/11/2016,122.00
08/08/2016,120.00
06/05/2016,116.00
15/02/2016,83.00
06/11/2015,64.00
06/08/2015,51.00
06/05/2015,58.50
06/02/2015,55.00
06/11/2014,55.00
06/08/2014,50.00
06/05/2014,41.50
07/02/2014,39.60
06/11/2013,39.40
06/08/2013,26.90
07/05/2013,32.10
06/02/2013,16.20
06/11/2012,12.40
07/08/2012,13.20
08/05/2012,13.90
07/02/2012,13.20
08/11/2011,14.00
08/08/2011,14.00
