date,close
06/05/2021,15.00
08/02/2021,16.80
06/11/2020,14.95
06/08/2020,14.70
06/05/2020,14.00
06/02/2020,15.50
06/11/2019,15.00
06/08/2019,15.60
07/05/2019,15.70
12/02/2019,16.40
06/11/2018,16.10
07/08/2018,18.00
08/05/2018,20.80
06/02/2018,19.80
07/11/2017,22.80
08/08/2017,24.80
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
