date,close
06/05/2021,14.70
08/02/2021,17.50
06/11/2020,11.55
06/08/2020,12.85
06/05/2020,12.10
06/02/2020,17.95
06/11/2019,10.75
06/08/2019,11.55
07/05/2019,11.60
12/02/2019,17.50
06/11/2018,20.10
07/08/2018,21.00
08/05/2018,23.00
06/02/2018,23.00
07/11/2017,21.90
08/08/2017,20.20
08/05/2017,20.50
07/02/2017,19.25
08/11/2016,16.50
08/08/2016,15.00
06/05/2016,15.30
15/02/2016,15.70
06/11/2015,15.00
06/08/2015,15.00
06/05/2015,14.50
06/02/2015,15.40
06/11/2014,14.50
06/08/2014,13.50
06/05/2014,13.00
07/02/2014,13.50
06/11/2013,12.80
06/08/2013,13.10
07/05/2013,17.00
06/02/2013,18.70
06/11/2012,15.50
07/08/2012,17.10
08/05/2012,20.20
07/02/2012,23.80
08/11/2011,24.70
08/08/2011,24.00
06/05/2011,20.30
09/02/2011,23.70
08/11/2010,26.50
06/08/2010,34.00
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
