date,close
06/05/2021,71.40
08/02/2021,68.20
06/11/2020,67.90
06/08/2020,60.00
06/05/2020,59.50
06/02/2020,66.00
06/11/2019,72.50
06/08/2019,72.60
07/05/2019,72.50
12/02/2019,70.00
06/11/2018,73.40
07/08/2018,81.00
08/05/2018,98.00
06/02/2018,96.00
07/11/2017,90.40
08/08/2017,81.90
08/05/2017,87.40
07/02/2017,86.50
08/11/2016,85.50
08/08/2016,107.00
06/05/2016,112.00
15/02/2016,121.00
06/11/2015,137.00
06/08/2015,113.00
06/05/2015,102.00
06/02/2015,106.00
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
