date,close
06/05/2021,27.40
09/02/2021,24.15
06/11/2020,12.55
06/08/2020,10.70
06/05/2020,11.75
06/02/2020,13.60
06/11/2019,15.60
06/08/2019,13.95
07/05/2019,10.00
12/02/2019,8.00
06/11/2018,8.01
07/08/2018,8.36
08/05/2018,9.85
06/02/2018,8.74
07/11/2017,9.40
08/08/2017,13.00
08/05/2017,9.74
-1.0,-1.0
08/11/2016,8.76
08/08/2016,8.50
06/05/2016,7.70
15/02/2016,6.60
06/11/2015,8.90
06/08/2015,11.00
06/05/2015,10.80
06/02/2015,12.50
06/11/2014,13.90
06/08/2014,14.10
06/05/2014,11.70
07/02/2014,10.80
06/11/2013,7.90
06/08/2013,7.60
07/05/2013,8.90
06/02/2013,11.30
06/11/2012,7.60
07/08/2012,10.80
08/05/2012,13.10
07/02/2012,10.20
08/11/2011,10.10
08/08/2011,6.30
06/05/2011,9.00
09/02/2011,15.90
08/11/2010,15.30
06/08/2010,23.70
06/05/2010,38.70
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
