date,close
06/05/2021,31.80
08/02/2021,27.45
06/11/2020,21.65
06/08/2020,17.25
06/05/2020,16.40
06/02/2020,18.90
06/11/2019,24.75
06/08/2019,20.00
07/05/2019,25.60
12/02/2019,50.80
06/11/2018,56.10
07/08/2018,55.80
08/05/2018,72.50
06/02/2018,73.00
07/11/2017,41.80
08/08/2017,43.10
08/05/2017,33.85
07/02/2017,29.55
08/11/2016,27.20
08/08/2016,28.40
06/05/2016,30.00
15/02/2016,27.50
06/11/2015,35.50
06/08/2015,36.50
06/05/2015,28.10
06/02/2015,31.70
06/11/2014,36.90
06/08/2014,34.70
06/05/2014,29.40
07/02/2014,27.70
06/11/2013,19.00
06/08/2013,22.00
07/05/2013,21.60
06/02/2013,22.20
06/11/2012,16.20
07/08/2012,21.70
08/05/2012,24.10
07/02/2012,14.90
08/11/2011,16.90
08/08/2011,16.90
06/05/2011,20.90
09/02/2011,29.30
08/11/2010,28.80
06/08/2010,41.00
06/05/2010,59.00
08/02/2010,54.00
06/11/2009,82.00
06/08/2009,66.00
