Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,7428536204,167531741022,192190484308,153112189545,,11410020751,12714417132,129219537558,112914590000.0,112914590000.0
1,2020/4/0/0,5807015213,168442365208,193319321475,169294455006,,7739356785,13352252784,125379776978,112914590000.0,112914590000.0
2,2020/3/0/0,3292479996,121104201586,139064269434,123799671965,,13530491286,10187610735,91606893022,112914590000.0,112914590000.0
3,2020/2/0/0,9096774910,301456770097,328426665531,81074147709,,9939050752,21513613063,74178692730,112914590000.0,112914590000.0
4,2020/1/0/0,9096774910,301456770097,328426665531,81074147709,,9939050752,21513613063,74178692730,112914590000.0,112914590000.0
5,2019/4/0/0,9096774910,301456770097,328426665531,81074147709,,9939050752,21513613063,74178692730,112914590000.0,112914590000.0
6,2019/3/0/0,3579158796,293497480093,319201616697,160705634726,,9528475096,31485443197,140023263591,112914590000.0,112914590000.0
7,2019/2/0/0,10006671243,290313786593,318374959414,117540783725,,10271000803,19122101432,91621537903,112914590000.0,112914590000.0
8,2019/1/0/0,10579382222,234638497985,261374467292,117799729021,,9524700285,20940676683,102415912251,112914590000.0,112914590000.0
9,2018/4/0/0,5266561001,333243691696,362730285566,120026761964,,7956477840,10209378463,70693868121,112914590000.0,112914590000.0
10,2018/3/0/0,11057545079,338520202130,366266692929,300637251336,,11161002683,23198354046,276216529023,112914590000.0,112914590000.0
11,2018/2/0/0,9370506475,337497974322,362620049826,289842190475,,11526633474,21511191152,276292686050,112914590000.0,112914590000.0
12,2018/1/0/0,6001170513,316102759422,336812477382,315936474072,,11191736060,23876165922,301434967279,112914590000.0,112914590000.0
13,2017/4/0/0,2040811973,322082554983,346653730194,304271087346,,10821008540,17544279645,265238719432,,112914590000.0
14,2017/3/0/0,9706586613,286901062259,312606485723,275162803981,,11827893680,25575343352,249729087040,,112914590000.0
15,2017/2/0/0,7950893394,289686821333,312803512231,269233727445,,12898592743,18915701938,248816766274,112914590000.0,112914590000.0
16,2017/1/0/0,12179953381,322092658077,349685297414,367160253705,,14809148749,23365013568,275298544012,112914590000.0,112914590000.0
17,2016/4/0/0,5838863075,288267840997,317862340371,355563992105,,10701586799,18928913013,296753008690,112914590000.0,112914590000.0
18,2016/3/0/0,12800812200,256981236602,286126455926,328416597570,,12956380604,22821267892,279178765347,112914590000.0,112914590000.0
19,2016/2/0/0,15976482343,241404582524,274370791259,309886761273,,13040083194,18188259482,255951459517,112914590000.0,112914590000.0
20,2016/1/0/0,8456791316,231820565145,254636111293,260555624670,,11284072270,27851053473,207353139339,112914590000.0,112914590000.0
21,2015/4/0/0,5330189182,291695353281,317265852836,347042052735,,10190668452,14681843754,289237729364,112914590000.0,112914590000.0
22,2015/3/0/0,8648695592,328747711158,354242817410,369922864379,,10773756149,19838402190,327144017226,112914590000.0,112914590000.0
23,2015/2/0/0,14982783471,347945513954,382329147296,364242051003,,15160811595,31559684569,322712694390,112914590000.0,112914590000.0
24,2015/1/0/0,10607875761,329395973016,355877582240,237831125079,,10091795336,57556860318,238843479679,,
25,2014/4/0/0,10506377551,562834305787,597373602427,269064190587,,10437889113,31979441483,251496817076,0.0,112914590000.0
26,2014/3/0/0,9403102536,642184368574,671171504644,211120659916,,13975920108,42512338950,199113886536,0.0,112914590000.0
27,2014/2/0/0,9166598348,678373857171,703939380017,227443755009,,14510533629,59778708383,237401692521,0.0,112914590000.0
28,2014/1/0/0,8194002039,569055805010,593391428857,158989902644,,14309844327,69135216511,179531073345,0.0,112914590000.0
29,2013/4/0/0,5201995094,663012123784,686721878372,208742412360,,16942217772,91694257516,265161615181,0.0,112914590000.0
30,2013/3/0/0,6778323438,620633464921,644461014262,221823804523,,17409169778,70882240284,259684902788,0.0,112914590000.0
31,2013/2/0/0,6199253891,517221746611,539382090029,153828708000,,20562470312,49272998189,169609372273,0.0,102703780000.0
32,2013/1/0/0,1369680795,561951020153,576657342926,93990463890,,29031976117,38665034457,106485942344,0.0,102703780000.0
33,2012/4/0/0,6338851647,599165873950,619085534291,108633145049,,29203666732,76559994623,158643135352,0.0,102703780000.0
34,2012/3/0/0,5710559872,512447034773,530882056393,64213064498,35000000000.0,31707770582,23639541624,98066998194,0.0,102703780000.0
35,2012/2/0/0,3703461158,480233319593,495671801291,17579921242,35000000000.0,27535499414,20424886613,45599734774,0.0,102703780000.0
36,2012/1/0/0,3606929723,434801215931,450019334285,72608210499,30000000000.0,29137233262,33696498453,70727650590,0.0,102703780000.0
37,2011/4/0/0,7529888022,479059441937,490418949182,73183566385,30000000000.0,27775665106,8376618229,37903703813,0.0,102703780000.0
38,2011/3/0/0,6469125778,474726960242,492366478442,68917485007,30000000000.0,32571238209,37819586895,76037691789,0.0,102703780000.0
39,2011/2/0/0,7994238341,446786287551,465374059267,34384031366,30000000000.0,21986689654,26583186067,46351559048,0.0,102703780000.0
40,2011/1/0/0,5818316428,359519054144,375994209001,24469570721,30000000000.0,22262495528,55420013279,42854539456,0.0,102703780000.0
41,2010/4/0/0,4063667505,340926524261,356519755205,80532919941,,44730063469,52013990824,66046938088,0.0,102703780000.0
42,2010/3/0/0,38750879941,359585128041,420696959343,127637960362,,24078048361,42052534137,67545783384,0.0,102703780000.0
43,2010/2/0/0,12743941520,652972978934,685492474505,101801670564,,25210768824,31014686572,97479219501,0.0,81086150000.0
44,2010/1/0/0,7958996178,313422900069,332461789831,79953716789,,30408669743,47757818508,99027464805,0.0,81086150000.0
45,2009/4/0/0,13406991109,301112431282,321392969220,7865272428,70500000000.0,37982536277,51729787393,110492002048,0.0,81086150000.0
46,2009/3/0/0,17990165656,300740295078,330729368288,12245955029,65000000000.0,31494241930,13229426319,87071623058,0.0,45899500000.0
47,2009/2/0/0,4834586577,225270033335,242681130863,15909874572,47000000000.0,20354454202,24717631753,109551024668,0.0,45899500000.0
48,2009/1/0/0,7327810746,192526639658,213696249481,15815202963,9000000000.0,13609058779,31335347476,78827967498,0.0,34000000000.0
49,2008/4/0/0,9747773743,257206549250,276602216173,6609521581,,14813987080,16616610899,50156110792,0.0,34000000000.0
50,2008/3/0/0,3826615785,320366342766,340419652182,10335476695,19000000000.0,20035373286,19327706216,64371582217,0.0,34000000000.0
51,2008/2/0/0,1888682983,309816981746,319516709800,13141632564,,23020296652,51459889264,89203079390,0.0,34000000000.0
52,2008/1/0/0,2913434372,253185677516,269332880270,12675166936,,26624237358,26150771957,65922555686,0.0,34000000000.0
