Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,471790340937,746519129683,1182852395334,1177800418926,865891279760,2937677687284,833780267864,3127228400175,3100588410000,3100588410000.0
1,2020/4/0/0,664237281523,1208509788011,1665847659929,657638665185,1328559221660,3082086528134,807507044477,3435673617850,3100588410000,3100588410000.0
2,2020/3/0/0,367599987179,1078539108432,1503587577198,696804827748,1207674282801,2843714200021,953762389570,2944631973220,3100588410000,3100588410000.0
3,2020/2/0/0,403409685603,896134284888,1289556672402,785928804242,1413803945521,2561470745147,1147204245622,3365453845778,3100588410000,3100588410000.0
4,2020/1/0/0,278095747862,850703875846,1180760816438,1296596309665,1371111357788,2136332631203,1009683333603,3572437380488,3100588410000,3100588410000.0
5,2019/4/0/0,477435125624,1028301752204,1324828898875,1559577051904,1201295628592,2153036224441,987203880889,3265708596509,3100588410000,3100588410000.0
6,2019/3/0/0,413724819419,928687767951,1227120578448,1779170129188,1746371167518,3357654166445,971460705199,2604648181843,3100588410000,3100588410000.0
7,2019/2/0/0,458309086857,914387885504,1258647645165,1486152246568,2266348176637,3216577707934,958496691696,2914244012035,3100588410000,3100588410000.0
8,2019/1/0/0,370175501899,772241448748,1079234702888,1645023948911,2718607852912,2834113353435,904894449352,3314575877862,3100588410000,3100588410000.0
9,2018/4/0/0,583606772004,1250370347699,1635277936397,1865096744967,1168925962847,1966047634090,969073762968,3055703378231,3100588410000,3100588410000.0
10,2018/3/0/0,312404002258,897891880509,1193336538647,1272855205301,1396192364858,1572085119268,1342121626239,2680362926831,3100588410000,3100588410000.0
11,2018/2/0/0,572393622438,996164866578,1221717117283,1332173823176,628808503985,1276861944917,1374636629192,2598191523747,3100588410000,3100588410000.0
12,2018/1/0/0,416345388482,728154257438,1050320131920,1499281152036,565831751646,1321422556068,1531227043312,3170644559450,3100588410000,3100588410000.0
13,2017/4/0/0,423791417739,1125194843088,1667679564609,2397186656336,516561743653,1136714361110,1555629874625,2932379533768,3100588410000,3100588410000.0
14,2017/3/0/0,398031316164,770915816115,1083107274599,2507556350185,336625694961,1242696566014,1707040455628,2855652005164,3100588410000,3100588410000.0
15,2017/2/0/0,352186345690,884392346631,1156070791411,1236497394401,359981044388,1456667869252,1470284768245,2978137448877,3100588410000,3100588410000.0
16,2017/1/0/0,348801913911,786370145861,1088315785314,1181695676454,569705045595,1068245310615,1343512992000,2941924433056,3100588410000,3100588410000.0
17,2016/4/0/0,654415624555,873186709017,1301561856736,959184890496,750013228917,1148605019028,1230324976676,2603170595738,3100588410000,3100588410000.0
18,2016/3/0/0,264184143414,663768606521,937645391621,685854474565,771050850916,1823150840266,880216119466,2385903872296,3100588410000,3100588410000.0
19,2016/2/0/0,161160451842,624629684030,867164306131,1019428437263,817338151752,1398890217104,689901462411,2276710089294,3100588410000,3100588410000.0
20,2016/1/0/0,109910461804,322337817456,552914276153,1173265912265,464371841600,1252983200091,623977954146,2143622266399,2696168100000,2696168100000.0
21,2015/4/0/0,270630000083,407864031097,662156916459,1419715236964,381491325361,1368956404978,547093860649,2225628841950,2696168100000,2696168100000.0
22,2015/3/0/0,211594929331,420197929312,621089021258,1357884807696,244294939581,1269771460984,405604235587,1895081284773,2690705390000,2690705390000.0
23,2015/2/0/0,257798975609,429685774303,683761876146,1271166573992,200641029757,1176393660189,457402671709,1540479028075,2690705390000,2690705390000.0
24,2015/1/0/0,148062880203,494377736541,676376123796,1096467589601,155120940255,1063261986868,560397705114,1495628227414,2690705390000,2690705390000.0
25,2014/4/0/0,406831978859,535397879422,804163997341,1036655683725,249839701655,1031341875227,598432151160,1551100054954,0,2690706390000.0
26,2014/3/0/0,254965062744,455797092688,654180266122,1159282898467,195786706759,991437121771,582745179843,1518156430464,0,2656515390000.0
27,2014/2/0/0,205759617154,446976447874,619248453896,962044058016,251044928015,1048038752721,653611268381,1802321944110,0,2656515390000.0
28,2014/1/0/0,231153324580,388794730126,551831874642,352359466608,346276278160,954922577928,539962093011,1341024113986,0,2636863850000.0
29,2013/4/0/0,136256613002,580804611270,729620373264,535795608464,416693781071,974698328461,544225285698,1370206464925,0,2636863850000.0
30,2013/3/0/0,199871521977,405296565675,560737098178,804521118490,348896036662,1035904391366,542646917086,1403339986191,0,2446433850000.0
31,2013/2/0/0,528899307463,453020991450,610001881214,760025725790,474461209951,897870104668,496324240825,1392028727505,0,2446433850000.0
32,2013/1/0/0,110182802671,371492201278,512761020763,1084975687509,606325751983,863476277034,496884165291,2075460039715,0,2446433850000.0
33,2012/4/0/0,176740974237,496781792988,659913921080,834707800990,883513299592,784343184443,500919925408,1497318510184,0,2446433850000.0
34,2012/3/0/0,76816913758,403726336384,552030973781,381354750662,680823086935,806542449667,482908013189,969725499936,0,2446433850000.0
35,2012/2/0/0,155857188529,522382201121,674181680754,424559544980,615643087588,777524386052,578602644237,1083713922254,0,2446433850000.0
36,2012/1/0/0,255633504220,385841852737,509492981164,993166494534,396594581979,556325137396,610531623909,1400264579713,0,2446433850000.0
37,2011/4/0/0,195444308000,346571870000,512444396000,427357657000,763118429000,552748095000,665237484000,1234123981000,0,2446433850000.0
38,2011/3/0/0,147000425000,304641520000,440147996000,350675948000,154851070000,493173217000,663457798000,965114884000,0,2446433850000.0
39,2011/2/0/0,79398700000,300842415000,455747693000,549785790000,180764235000,555113194000,670392620000,1870532453000,0,1862932890000.0
40,2011/1/0/0,92676483000,263091343000,398963619000,627790520000,282271671000,667228208000,591350487000,1927186740000,0,1862932890000.0
