Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,8963809621,2066013478349,2263109440017,368907035432,15107536492,10396749347607,2681734803761,10730729875849,2308753980000,2308753980000.0
1,2020/4/0/0,7208059468,3020550500007,3182982432156,247900431033,10744414417,10570128261546,2524932789488,10719252823828,2308753980000,2308753980000.0
2,2020/3/0/0,53383052551,2485077119198,2634344446251,325699019291,15453610968,10265175485753,2594425315617,10442739212712,2308753980000,2308753980000.0
3,2020/2/0/0,1957096335,2715678877532,2949803851807,267940411857,15300252383,10607717272539,1931824638043,10485896588971,2308753980000,2308753980000.0
4,2020/1/0/0,5467330429,2253394958245,2441683721709,106830846079,16043287624,10102653518417,2200676994415,10097683431723,2308753980000,2308753980000.0
5,2019/4/0/0,163824591893,4668309340386,5001320265938,564916674445,17573139211,11778957730475,1479623386312,12013137484692,2308753980000,2308753980000.0
6,2019/3/0/0,68668642933,4343603634817,4614950525626,210125585524,18829150903,11891446697594,1774367563217,12079140428492,2308753980000,2308753980000.0
7,2019/2/0/0,51402795361,5016943796572,5324424558208,417773709525,16730283584,11246550653762,1674830818156,11624661709235,2308753980000,2308753980000.0
8,2019/1/0/0,120917376265,3367374630417,3707882984194,319041387773,18095476646,10507213951407,1974844669189,11625838459903,1960749770000,1960749770000.0
9,2018/4/0/0,125965154814,4999618219694,5433775068253,313982183551,108550000000,11104529921146,1810074484011,12292906353571,1960749770000,1960749770000.0
10,2018/3/0/0,203961213740,4207609812446,4687901773274,136675847478,109756726717,10798150612589,1860278050495,11852973510059,1947749770000,1947749770000.0
11,2018/2/0/0,159019944895,4323088580149,4734013221722,315934045465,299430726716,9611748446656,1340047987177,10752787935604,1947749770000,1947749770000.0
12,2018/1/0/0,135602196778,2977954531119,3345702073211,257512014226,318183808125,8998100933851,1428084591299,10196603040782,1298507570000,1298507570000.0
13,2017/4/0/0,244009477861,4520125001958,5074694352106,491949405164,699835745000,9104904468839,1187886628043,10826682216626,1298507570000,1298507570000.0
14,2017/3/0/0,238186966666,3801760965551,4203103183913,411966492105,943642722222,8600065737032,1298758854228,10228581635373,1288507570000,1288507570000.0
15,2017/2/0/0,199236903297,3302871207258,3728326147292,545658980514,906078979722,8104912543174,1452648410967,10234420532913,1288507570000,1288507570000.0
16,2017/1/0/0,181112933717,2712200761696,3032378278045,377027758177,1391288399560,7999343465801,1287634243505,10021755312657,954464570000,954464570000.0
17,2016/4/0/0,251761931809,3257948921389,3764287935749,576052150573,1192043060000,6697281348281,1245949429240,8697429255679,954464570000,954464570000.0
18,2016/3/0/0,180268210417,2614914256206,2937358877444,480692383437,1248053260000,5870553112271,1777928215119,8643607931282,944474670000,944474670000.0
19,2016/2/0/0,88133496218,2180073864945,2443563281186,398841326516,1233748121733,5465163135477,1654608938261,8328752538862,944474670000,944474670000.0
20,2016/1/0/0,51625320740,1484157937349,1617789071288,158775086936,1096195890900,5097477304315,1277130947794,7102819150984,755598370000,755598370000.0
21,2015/4/0/0,34989946800,1460876399670,1562458846669,148937841488,801953842060,4341958667143,925888357786,5551726177261,755598370000,755598370000.0
22,2015/3/0/0,10742479305,1120194629050,1182311544116,81242870956,1064512842060,3827862185615,900402233098,5827266450459,745780070000,745780070000.0
23,2015/2/0/0,23701727448,1228150266810,1290064372269,138808688988,1199926060000,4008149161731,517097550384,5771121405913,573685670000,573685670000.0
24,2015/1/0/0,30784391615,973916327046,1050056821174,726657650465,546987060000,3083034148844,418172570484,4517079400632,573685670000,573685670000.0
25,2014/4/0/0,0,882670009775,1037712234502,677326661857,698332201996,3123045381584,354620664766,4432917267723,0,573685670000.0
26,2014/3/0/0,2064051664,951278240167,1060609146000,632240363598,365887798149,3373688846137,312273442790,4349593533406,0,566649770000.0
27,2014/2/0/0,7389302483,701973614184,800801857446,119210535417,769077350015,3052957785481,349901859141,4009995793294,0,518754940000.0
28,2014/1/0/0,1254991154,562645290052,606788218241,444451597694,185452364745,3111804450555,207793684575,3616726772109,0,518754940000.0
29,2013/4/0/0,0,604493659933,686496672083,756407915562,44770373657,3011995836728,169270352420,3640508550980,0,518754940000.0
30,2013/3/0/0,11732734646,746516553085,817850075322,309628798172,38881098473,3175637796702,183912495443,3358519893372,0,515806640000.0
31,2013/2/0/0,2972115433,882853039280,981478326078,572190198991,23281176165,3003436525059,210707057093,3505894413079,0,515806640000.0
32,2013/1/0/0,16743123952,926016943140,1000811564422,41114944765,499831480885,2965354736840,226525589339,3547694334934,0,415806640000.0
33,2012/4/0/0,93767114260,1274404432247,1429792369658,605156441523,15013410270,2869975293289,266435136478,3544892969726,0,413061340000.0
34,2012/3/0/0,16755204777,1144649015171,1212085799965,307850974524,76318382815,2605509418110,249675340604,3102277335316,0,413061340000.0
35,2012/2/0/0,3558369101,708619803438,770532467125,242191689135,24029849095,2143518346273,236775352279,2620744624828,0,413061340000.0
36,2012/1/0/0,18959580747,570300411846,654996511526,94746700927,252133405290,1902566615223,182091534332,2409706304376,0,209425360000.0
37,2011/4/0/0,31300934518,751462229997,878479307094,297792481888,327210041476,1554487496984,268672855854,2107740259336,0,207881660000.0
38,2011/3/0/0,28332673366,770088883560,873497916322,436135480847,30069114293,1389685151944,295511285843,2160341633741,0,207881660000.0
39,2011/2/0/0,68776554441,1148645089624,1325424644203,585720114055,35777354473,1210312569324,273002503638,2101499133996,0,207881660000.0
40,2011/1/0/0,32288968945,499482892489,570777933126,546014877410,22271385415,1085309911437,182203245622,1775728439967,0,207881660000.0
41,2010/4/0/0,44531871184,545803510589,649660162580,258118528307,1394493283,938714529391,209688661010,1333916825153,0,167310030000.0
42,2010/3/0/0,40207506796,356005487363,437982172392,100479849395,2141123433,1030308627896,186962914931,1176733107361,0,167310030000.0
43,2010/2/0/0,52819301376,637631166842,746515721415,76492240536,502916667,801940795107,124642117978,858517269069,0,151195400000.0
44,2010/1/0/0,16604360671,309565621530,352260825823,35685693150,141747400000,590930364780,172509328028,765500405940,0,151195400000.0
45,2009/4/0/0,26767373432,380185180023,433250344448,155773870503,28000000000,477200422979,184503075805,707237928854,0,151195400000.0
46,2009/3/0/0,15754241704,376690625339,408798663177,159545563782,68940000000,503852076356,171640708058,747307604324,0,151195400000.0
47,2009/2/0/0,-5399285262,628838094677,629245560714,184359373118,104940050000,447614327531,172642223871,746333596769,0,151195400000.0
48,2009/1/0/0,8614577903,271014283352,297764856334,57749706113,50000,300448610770,412126327626,495860682493,0,151195400000.0
49,2008/4/0/0,1591984000,259550854000,274634060000,29595306000,50000050000,300046702000,49081149000,447355555000,0,151195400000.0
50,2008/3/0/0,5222147000,145265893000,162711774000,10567418000,16003225000,232670308000,69799881000,308854726000,0,151195400000.0
51,2008/2/0/0,4658360000,129176396000,148890988000,13436561000,60070359000,326049721000,56166365000,329875951000,0,135000000000.0
52,2008/1/0/0,1069358000,92692644000,107011167000,36644260000,26179987000,304834080000,38596734000,228342298000,0,135000000000.0
