Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,971906178,113175669241,132238469726,43474966966,26556684469,803214028986,171381698086,1025852110605,904329530000.0,904329530000.0
1,2020/4/0/0,12333089894,756269783783,791076585861,119300893607,14192884339,817479341952,168074818340,1086108565974,904329530000.0,904329530000.0
2,2020/3/0/0,2090639214,215481494062,239157887213,137729347251,6192763939,458820385458,187823226838,599264566439,904329530000.0,904329530000.0
3,2020/2/0/0,9987040128,127504177145,152244143696,34677826509,7000361200,437852371959,158155668696,429668420312,904329530000.0,904329530000.0
4,2020/1/0/0,-9925720788,113137827470,117217382005,41721598813,7000421400,433366953749,178370086781,461941295984,904329530000.0,904329530000.0
5,2019/4/0/0,1960701962,492116925238,533638488920,41326568573,4205421400,481576162526,130384031972,447026010781,904329530000.0,904329530000.0
6,2019/3/0/0,4074396618,240905996080,261006012714,29840679465,1200421400,476934293484,158354639866,454669929914,904329530000.0,904329530000.0
7,2019/2/0/0,11129073362,248861282721,276873715445,22797560339,1200632100,600016748857,121195143743,594544890043,904329530000.0,904329530000.0
8,2019/1/0/0,-7465381310,151742601323,160385333541,79140310361,5500872900,520924170529,106777317182,548136916099,904329530000.0,904329530000.0
9,2018/4/0/0,-30237397927,178487474437,185424206612,125908820344,1300842800,436842901239,122520212151,532026743982,904329530000.0,904329530000.0
10,2018/3/0/0,1164131445,153086373257,168628476078,21956586030,403201173900,466151389037,156509550309,854122213913,904329530000.0,904329530000.0
11,2018/2/0/0,106746164771,194236515282,201853831503,58783039715,307201264200,820752914289,81784229407,829854129309,904329530000.0,904329530000.0
12,2018/1/0/0,5484755589,165772159469,185865494726,29697463141,191201685600,657938282622,84044343315,723660667586,904329530000.0,904329530000.0
13,2017/4/0/0,-11793519463,246561831430,254458641142,58161001729,161201324400,518534459320,71338910142,605040265591,904329530000.0,904329530000.0
14,2017/3/0/0,2678832358,129147162990,145938532608,20047048259,191201625400,554761298106,95204365915,550185608393,904329530000.0,904329530000.0
15,2017/2/0/0,70878464169,209155264194,371423502619,267565008693,503011852,604851381723,98979557158,659104818071,904329530000.0,904329530000.0
16,2017/1/0/0,4088302328,113760659062,137278020421,43378603869,501926400,879875297812,76956565152,631781474930,904329530000.0,904329530000.0
17,2016/4/0/0,38169891474,223562503761,281508385411,81713033399,21029536300,752198314305,53170766797,535825455604,904329530000.0,904329530000.0
18,2016/3/0/0,3378533109,167002857300,199723898786,53615587439,121928229365,715489530105,112202029182,658304901382,823575050000.0,823575050000.0
19,2016/2/0/0,-11443394934,92426120266,114863572296,79990487967,108957920275,712265209995,67235445926,706779078872,823575050000.0,823575050000.0
20,2016/1/0/0,-18319540811,171662511828,175221441279,34899635693,139355984973,769760469145,88455710658,748342792160,823575050000.0,823575050000.0
21,2015/4/0/0,23820024876,241327778843,286354044080,108288642358,151544168241,753926774788,64682209296,688110239519,823575050000.0,823575050000.0
