Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,131564316288,1515566048783,1788172064253,143561786870,1016289137838.0,1310934224183,1742352848447,1769943149082,1833769560000.0,1833769560000.0
1,2020/4/0/0,153219422037,1717513239026,1943692915300,40754357119,1364500116682.0,1698965042269,1498486540527,1944644951105,1833769560000.0,1833769560000.0
2,2020/3/0/0,175416915861,1570390085735,1799791123923,199865328441,1456816113537.0,1478653914573,1440164186199,1619356168830,1833769560000.0,1833769560000.0
3,2020/2/0/0,215444369167,1310274626284,1630139275314,143510329619,1579122942287.0,1179771956052,1450082817700,1476934294422,1833769560000.0,1833769560000.0
4,2020/1/0/0,152137274239,1421393113925,1636106498341,81223688501,1455368822456.0,1297961865234,1339738568764,1392417608914,1833769560000.0,1833769560000.0
5,2019/4/0/0,199286789157,1865899465919,2170973423817,86421954986,1491779322456.0,1516291620145,1413752203473,1714475844249,1833769560000.0,1833769560000.0
6,2019/3/0/0,253823467979,1511964557571,1882357266381,74207288817,1265849887456.0,1451255377318,1778724414042,1687477143648,924039430000.0,924039430000.0
7,2019/2/0/0,391769558145,1596245831306,2024514172572,73212280615,1109404887456.0,1286371914541,1874558305507,1709050918402,924039430000.0,924039430000.0
8,2019/1/0/0,307351005379,1368017714135,1789299473143,48075862344,1024074887456.0,1225654527253,1710837934972,1905762597739,924039430000.0,924039430000.0
9,2018/4/0/0,416045529347,2181002167233,2753872559688,43241847762,607749887456.0,1999771880357,1376799672093,2242389396293,924039430000.0,924039430000.0
10,2018/3/0/0,609140267241,1770888643712,2525582949498,482711556295,1087982249924.0,1667240751233,1008209351685,2190964785749,924039430000.0,924039430000.0
11,2018/2/0/0,328664009355,1683655782741,2135884135422,35857031891,1087982249924.0,1448558562431,853985611118,1982741453712,924039430000.0,924039430000.0
12,2018/1/0/0,97907808956,1550468772856,1804210469315,49523834848,1012982249924.0,1314219250081,796065726510,1740725083986,924039430000.0,924039430000.0
13,2017/4/0/0,183949715571,1806815323401,2160397264939,45344991423,372822249924.0,1328110418075,1198383359722,1682836798010,924039430000.0,924039430000.0
14,2017/3/0/0,168979958726,1731626186365,2021442356413,77357709793,600275191322.0,916214580134,1180882669862,1554111499998,924039430000.0,924039430000.0
15,2017/2/0/0,138451732538,2043050901035,2353291879621,65624738021,410505191322.0,1473189694180,1278650829961,2148191685991,924039430000.0,924039430000.0
16,2017/1/0/0,96481981976,1386722692763,1616838970719,380583926958,275191322.0,896457038776,1517081069112,1870476145459,924039430000.0,924039430000.0
17,2016/4/0/0,97272228477,1531893737066,1743202752967,164637802159,169275191322.0,1151700721219,1215396244170,1523186305228,924039430000.0,924039430000.0
18,2016/3/0/0,131358665815,1624966530802,1879070253415,56365174786,700217724242.0,1140192734300,1171645401108,1859143763488,924039430000.0,924039430000.0
19,2016/2/0/0,206445084384,1691519163317,2065953653571,235681180796,670442080092.0,1299113001607,1237678232815,2356504696736,924039430000.0,924039430000.0
20,2016/1/0/0,100531697318,1362829966818,1600840869272,568649378060,251008141.0,1324572988655,1254989418608,2133630931056,924039430000.0,924039430000.0
21,2015/4/0/0,70484962020,1641870722923,1838306417021,296055909590,251008141.0,1203443498403,1288630620405,1833156633376,924039430000.0,924039430000.0
22,2015/3/0/0,59121535009,1263299794747,1449229147115,77713624459,681051008141.0,1075719127134,1472701761253,2368818674605,924039430000.0,924039430000.0
23,2015/2/0/0,83933922798,1460628554998,1690079162693,36233663312,802451008141.0,1204716467576,1435944317325,2652023178486,,924039430000.0
24,2015/1/0/0,102327822620,1316650655761,1504432581337,38941067063,802451008141.0,1125136832759,1171485707253,2532633960394,,
25,2014/4/0/0,40814301727,1796921022177,1996050778636,89234317236,802451008141.0,792229224938,1415256589213,2627813912929,0.0,924039430000.0
26,2014/3/0/0,283711427444,1405146171049,1693093267620,148115769407,415148342720.0,839165928471,1215064928659,2201771241936,0.0,616027030000.0
