Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,847992428,128313327096,145589597015,9798387615,793671174173.0,86684139298,50910378877,142872469719,1476480840000,1476480840000.0
1,2020/4/0/0,1294455378,21683931160,131077822630,17626261994,797025411673.0,71828603696,46129725615,149117533231,1476480840000,1476480840000.0
2,2020/3/0/0,6486408567,111166957562,127797774681,14705842493,300676821623.0,42516757090,40648389520,133987153160,1476480840000,1476480840000.0
3,2020/2/0/0,5953185264,72387783217,91672166591,12281755825,254162821623.0,65691863628,47011876402,127272882082,1476480840000,1476480840000.0
4,2020/1/0/0,3053965722,94173458974,109598339601,6430919339,247748411673.0,86580641619,65670146971,150596151121,1476480840000,1476480840000.0
5,2019/4/0/0,-14748857640,97779173011,109514173967,8964979063,229744911673.0,74841028939,39212804247,112666262806,1476480840000,1476480840000.0
6,2019/3/0/0,5898721404,66039878291,80068594109,15257284133,244831182000.0,59486905376,34338600081,97019570715,1476480840000,1476480840000.0
7,2019/2/0/0,11967415119,107235998608,131476919572,4330224873,242431307000.0,63518765074,50157323891,101902654251,1476480840000,1476480840000.0
8,2019/1/0/0,-2367612529,84375217639,95709785343,6919556324,235793807000.0,103070830165,65109192633,166664989126,1476480840000,1476480840000.0
9,2018/4/0/0,-9657314395,173414507689,199999665112,17858090873,235732557000.0,98063352677,75316702997,187287274805,1476480840000,1476480840000.0
10,2018/3/0/0,-18706307868,174951843526,212551753206,29058521324,234682557000.0,95460766007,64905754169,169517869197,1476480840000,1476480840000.0
11,2018/2/0/0,-3013490718,176790904406,203883494940,17148987829,234682557000.0,92492852052,85545723331,159300947082,1476480840000,1476480840000.0
12,2018/1/0/0,641742797,131868143953,161954275503,11316108429,227482557000.0,99255318015,89079107647,156438230928,1476480840000,1476480840000.0
13,2017/4/0/0,-30314550011,143462567290,165715078387,24027901002,230682557000.0,108230043573,79216020185,170858634503,1476480840000,1476480840000.0
14,2017/3/0/0,-1050685637,175939488336,204192370819,38616742652,294902557000.0,131784391576,90965292365,211626234041,1476480840001,1476480840001.0
15,2017/2/0/0,9497628856,177729603841,218306571376,12425424096,361002557000.0,141844756129,111030398522,262416278345,1476480840000,1476480840000.0
16,2017/1/0/0,-8222775027,198484709169,236562481613,78359203418,319137557000.0,175596295668,104007008488,283187586385,1476480840000,1476480840000.0
17,2016/4/0/0,-9448548146,330075261089,367387971816,32673226733,208059600000.0,440550173658,108479122984,211665435009,1476480840000,1476480840000.0
18,2016/3/0/0,-20871408256,312569287047,364309586095,22529349438,249210000000.0,165441538763,156906385149,246903454953,1476480840000,1476480840000.0
