Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,17967379963,49200292158,70712287621,17868300722,212195093657,84124285364,139950000.0,24669747767,151199460000.0,151199460000.0
1,2020/4/0/0,30813092677,74937084508,104448697599,36720730061,194228903657,75932335526,139950000.0,41660575276,151199460000.0,151199460000.0
2,2020/3/0/0,24760235242,72694984779,104747604761,45934744099,146554994507,82957055186,139950000.0,31768519823,151199460000.0,151199460000.0
3,2020/2/0/0,26275238807,66302014319,101812476988,32919855050,126454994507,83416878453,139950000.0,34805101015,151199460000.0,151199460000.0
4,2020/1/0/0,16425692922,46849347991,71480448027,62643053129,92754994507,80641375608,139950000.0,24937181945,151199460000.0,151199460000.0
5,2019/4/0/0,17777941579,67991356448,93988590290,69283841539,87754994507,67042656663,144827091.0,34915358167,151199460000.0,151199460000.0
6,2019/3/0/0,15566450966,56880408776,81316928727,57780271678,86640168407,69370675448,139950000.0,28301825456,151199460000.0,151199460000.0
7,2019/2/0/0,17912519271,55639568046,82725443693,30120382244,88217034407,71068518679,192250000.0,27198011334,151199460000.0,151199460000.0
8,2019/1/0/0,16673310439,48837692779,73496112748,74067267633,53187439807,72250919865,192250000.0,25773711981,151199460000.0,151199460000.0
9,2018/4/0/0,16545457632,65306886854,87298879364,95753291780,37385319007,67697193608,213967470.0,28971154301,151199460000.0,151199460000.0
10,2018/3/0/0,18098714732,49819244275,75120518315,76621012821,29887795207,72384182620,426294278.0,24962060321,151199460000.0,151199460000.0
11,2018/2/0/0,18905571128,50519531342,76943199358,86339791010,30607795207,82208614960,192250000.0,42487586246,151199460000.0,151199460000.0
12,2018/1/0/0,13919359102,39980307342,58458507944,77161403248,17265365207,82587234731,192250000.0,18371592283,,151199460000.0
13,2017/4/0/0,11126951703,50357460557,68805580201,74859946181,25583071707,43223571000,233604856.0,21467583671,,151199460000.0
14,2017/3/0/0,15883218255,44920821332,66982796032,62303717626,36584011707,75539654315,283890250.0,21461356122,,151199460000.0
15,2017/2/0/0,18278250066,43216392561,65511309239,26093877687,70819811707,49371739848,91640250.0,20651370028,,151199460000.0
16,2017/1/0/0,13425779525,38903560987,56321553701,38227919241,78811547707,49051300525,,19242180728,,151199460000.0
17,2016/4/0/0,19298265418,41136560380,56766109328,80025232260,3253085222,42336340447,,21257729026,,151199460000.0
18,2016/3/0/0,7328828731,35925605236,47620293419,77012830976,3253085222,53646567904,,38866884304,,151199460000.0
19,2016/2/0/0,14089839151,35471019248,50983179956,70371408681,29384821222,52363237128,,56202614066,,151199460000.0
20,2016/1/0/0,8495711267,28203038523,40053929822,64699229492,24384821222,49009431424,,36071738350,,151199460000.0
21,2015/4/0/0,11065817339,43843089638,64348679801,73530385391,24384821222,57743875864,223309156.0,42400067662,,151199460000.0
22,2015/3/0/0,9052989932,34123871861,48280174565,35228391759,29639821222,67157041546,-99938340.0,14304453845,,151199460000.0
23,2015/2/0/0,15392614046,31983023344,44612114753,10094001957,63496834328,45696553885,19100000.0,12448731983,,151199460000.0
24,2015/1/0/0,8610510361,31305820930,44268602996,14763898992,60723939328,50792655633,19100000.0,48267620842,,151199460000.0
25,2014/4/0/0,5219353234,36473408289,47249956166,21455548750,19322003341,52888595205,688002710.0,20573694950,0.0,151199460000.0
26,2014/3/0/0,4167867963,33303935751,41015549499,8705853544,20562053134,51907686471,19100000.0,15205401080,0.0,151199460000.0
27,2014/2/0/0,4376708908,36704312670,45372316150,13786577696,17936961134,52248675221,19100000.0,32020215986,0.0,151199460000.0
28,2014/1/0/0,1083103220,34185693122,37472448084,9479059271,19099770534,54559970002,19100000.0,29132846123,0.0,151199460000.0
29,2013/4/0/0,1371941288,35127970293,40582162852,14070180453,19092770534,48736954752,3886809745.0,36647603871,0.0,151199460000.0
30,2013/3/0/0,6454734435,25888264854,35147747499,6807467138,19258899534,51087022667,19100000.0,32387365065,0.0,151199460000.0
31,2013/2/0/0,-1137793305,36561490039,35732990695,9209016925,22632068534,53560820502,,40293338850,0.0,151199460000.0
32,2013/1/0/0,1975765786,30621324099,36665519331,24263878059,24965998534,49813873892,9280411191.0,54598692523,0.0,151199460000.0
33,2012/4/0/0,1110673695,47787667877,50137544371,18860546087,27399206384,41532548673,14167202520.0,54262476262,0.0,151199460000.0
