Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,23764576381,213087401008,290348030177,50937599404,205000000000.0,743917119526,240327626002,124340560539,347274650000,347274650000.0
1,2020/4/0/0,45182412205,315793206535,443484548448,107527454592,125000000000.0,754776647568,244748220253,141209117898,347274650000,347274650000.0
2,2020/3/0/0,27033743828,245778524428,330533325392,117786222526,140000000000.0,712014506927,311861004812,245239960757,347274650000,347274650000.0
3,2020/2/0/0,65326656891,255429923400,387585338476,53603334437,220000000000.0,696064748282,318408065654,283939890701,347274650000,347274650000.0
4,2020/1/0/0,42632434213,194992326039,290350573235,58602461536,240000000000.0,700116865528,272685236722,214779091621,347274650000,347274650000.0
5,2019/4/0/0,66109086046,273554247309,419781233779,98367152270,260000000000.0,715018330712,219139200228,277415977554,347274650000,347274650000.0
6,2019/3/0/0,58763568667,58763568667,373921083095,71171542358,235000000000.0,671927990116,181074463264,212896120486,347274650000,347274650000.0
7,2019/2/0/0,57802816676,254193427319,365006979527,40048327199,280000000000.0,616262991144,220479203210,263194919550,347274650000,347274650000.0
8,2019/1/0/0,49959121075,207838016652,309681013290,38519924977,260000000000.0,592412126023,310487134884,259849400155,347274650000,347274650000.0
9,2018/4/0/0,64939312399,277861628552,411310421589,79508402993,290000000000.0,582764349557,266490181601,333019023002,347274650000,347274650000.0
10,2018/3/0/0,55337795189,217608958950,333658127235,55460128666,290000000000.0,520462318864,253286316964,271329913236,347274650000,347274650000.0
11,2018/2/0/0,55467925005,221022922531,347771336372,62369566883,300000000000.0,456712548833,239333186296,271249191005,347274650000,347274650000.0
12,2018/1/0/0,52106259659,179602156747,292348606261,37456859348,290000000000.0,397161645761,207231450990,154734343279,347274650000,347274650000.0
13,2017/4/0/0,49744120075,232707833183,391808040192,158731379082,270000000000.0,398548847097,244889043058,349611705951,347274650000,347274650000.0
14,2017/3/0/0,51104016734,206144739571,336662256650,68782649725,200000000000.0,348890297141,279313094395,168741095098,347274650000,347274650000.0
15,2017/2/0/0,58824097810,195794286879,332435743754,156157659294,135000000000.0,315736239968,325947400639,262052268479,347274650000,347274650000.0
16,2017/1/0/0,47989728145,170221112032,278744547782,203730419000,55000000000.0,280001392211,310348639742,154619575260,347274650000,347274650000.0
17,2016/4/0/0,40949967730,236611706963,391422274487,92319493954,115000000000.0,311353537546,296327982487,175952874917,347274650000,347274650000.0
18,2016/3/0/0,46635950570,184451753010,306001069133,41831134583,115000000000.0,269597857166,317784067733,151874270669,347274650000,347274650000.0
19,2016/2/0/0,45852121806,192242458610,311872808291,41824135673,115000000000.0,247936967622,310469920572,172309536023,267137970000,267137970000.0
20,2016/1/0/0,35201989274,177139723100,279601895335,119304366247,55000000000.0,301235409634,258954614567,166774940779,267137970000,267137970000.0
21,2015/4/0/0,42141687989,246411531262,372762187160,135164015917,,305405755357,276164531931,192180707183,267137970000,267137970000.0
22,2015/3/0/0,33269704285,214318796569,314648127621,44716802361,,251652850816,341229212722,171890409494,267137970000,267137970000.0
23,2015/2/0/0,39717434722,187294001897,287124944739,48237560200,,251872052543,407715469055,280229467791,267137970000,267137970000.0
24,2015/1/0/0,27538267905,173861378627,259495562932,48965543498,,268156724100,310233019320,236731922930,267137970000,267137970000.0
25,2014/4/0/0,37148027106,271049255808,384337754301,28704479874,,290905106173,301196774898,197778657482,0,267137970000.0
26,2014/3/0/0,30947866420,228890253074,329478226523,37522887037,,306144651077,313303680813,278173394224,0,267137970000.0
27,2014/2/0/0,34459969915,288409921506,397631568484,37664071820,,331464982438,323592461657,346574417556,0,267137970000.0
28,2014/1/0/0,29961529078,273147626559,374612001467,28041475889,30000000000.0,349618149152,258181903795,317058751497,0,267137970000.0
29,2013/4/0/0,31204498401,302662139135,423543892874,56583405717,,323220372070,283448593629,347314732123,0,178093360000.0
30,2013/3/0/0,25934775245,267455867608,366610418305,51060689524,,288294912579,247933287478,273571586074,0,178093360000.0
31,2013/2/0/0,24768192267,244620494436,351403962131,60223177638,,273615409117,280866250611,320020619107,0,178093360000.0
32,2013/1/0/0,24054931942,202745093931,288064175351,32868218500,,266729154718,195417470634,214359014602,0,178093360000.0
33,2012/4/0/0,24457072084,278039278302,388832049770,37317855539,,270508503216,198767920131,248446265989,0,178093360000.0
34,2012/3/0/0,25341009790,204354658168,301891962932,35518278631,,222976219656,227740040459,222797005342,0,178093360000.0
35,2012/2/0/0,22662931150,221353213952,320359376943,49240579774,,238072213491,206393668537,255040206466,0,178093360000.0
36,2012/1/0/0,19774676007,165144029707,249447745092,20197434503,,220400742766,208684477258,197045566302,0,178093360000.0
37,2011/4/0/0,32759159219,225652479807,328159511715,62388417823,,239445049714,188122862493,233997302702,0,178093360000.0
38,2011/3/0/0,25071280666,180571132799,268475191321,24191748785,,191373432273,205467370742,222650814044,0,178093360000.0
39,2011/2/0/0,26035577076,185013113950,285847879188,41503739369,,222515103281,173886212106,214758488358,0,178093360000.0
40,2011/1/0/0,17509761517,167159250373,249573499432,30056534338,,193927481315,174078332196,206758602111,0,178093360000.0
41,2010/4/0/0,21881152053,210126087395,303687590576,41392630785,,183745389736,199460540524,190523686845,0,178093360000.0
42,2010/3/0/0,24168395010,172003329006,252037212643,22193576219,,195976547879,254134965579,243876573382,0,178093360000.0
43,2010/2/0/0,28645443363,183063969158,261484276889,15391509155,,187556123391,251688524945,243136325024,0,178093360000.0
44,2010/1/0/0,16145650053,163084187466,225775304520,14512739680,,197172978482,216417100806,244249965582,0,178093360000.0
45,2009/4/0/0,21362656940,244302940276,333320676311,22821815791,,199453421396,167376698750,174891208641,0,178093360000.0
46,2009/3/0/0,24240319669,167366391838,244038529058,16975883571,,196554188215,180810398742,187755449281,0,178093360000.0
47,2009/2/0/0,22602720962,185960163259,270160399110,33160178872,,188158367556,166367279622,187938153316,0,137699990000.0
48,2009/1/0/0,19806170280,154133762742,220377698513,23435522130,4211794000.0,168664100964,163656621856,165781327981,0,137699990000.0
49,2008/4/0/0,15926095121,187521657795,263695531604,34473371900,4211794000.0,148866339326,152552800868,131590807250,0,137699990000.0
50,2008/3/0/0,20455727191,162258668897,227661350371,28889824404,,139583143114,176128312266,126038860919,0,137699990000.0
51,2008/2/0/0,16277534320,174570310169,241588508343,53772610989,2230157200.0,154100086062,177460995676,174737046998,0,137699990000.0
52,2008/1/0/0,14518895084,153169281984,204815222521,66270320451,13238947025.0,143210639579,194904319854,151457640002,0,137699990000.0
