Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,4644928161.0,466250795078.0,518700880361.0,51784500630.0,,387705767158.0,673977594100.0,1123443995278.0,700000000000.0,
1,2020/4/0/0,3353896954.0,455712448275.0,504913406834.0,25773961483.0,,334871031081.0,279573052561.0,731739103340.0,700000000000.0,700000000000.0
2,2020/3/0/0,1564933036.0,124424007311.0,150598949562.0,54584643321.0,100000000.0,284179245349.0,267204112637.0,592049196401.0,700000000000.0,700000000000.0
3,2020/2/0/0,7255270363.0,406636654565.0,455346368612.0,32764138708.0,,361329957626.0,253396638486.0,616832846383.0,700000000000.0,700000000000.0
4,2020/1/0/0,7433123760.0,467484978231.0,508943756812.0,20316348646.0,,307293462885.0,442907568278.0,741329203200.0,700000000000.0,700000000000.0
5,2019/4/0/0,8706766119.0,414791652583.0,460033191055.0,33943183693.0,30000000000.0,338948246963.0,233846696939.0,651496715915.0,700000000000.0,700000000000.0
6,2019/3/0/0,,,,,,,,,,700000000000.0
7,2019/2/0/0,8706766119.0,414791652583.0,460033191055.0,33943183693.0,30000000000.0,338948246963.0,233846696939.0,651496715915.0,700000000000.0,700000000000.0
8,2019/1/0/0,608355387.0,261628525182.0,284988919687.0,12039814085.0,,385212967182.0,326913376506.0,618422213664.0,700000000000.0,700000000000.0
9,2018/4/0/0,4807631235.0,744735992748.0,789791558980.0,22341249576.0,4000000000.0,344988978886.0,521003821813.0,724585338137.0,700000000000.0,700000000000.0
10,2018/3/0/0,8211530883.0,202946754821.0,247924414851.0,13109600697.0,6865446576.0,272122453457.0,806206401275.0,941650548542.0,700000000000.0,700000000000.0
11,2018/2/0/0,-11261334580.0,687635573335.0,732900615765.0,15259263121.0,18049659000.0,556474305136.0,821013539612.0,1232478105318.0,700000000000.0,700000000000.0
12,2018/1/0/0,2196897980.0,197043289084.0,243527841519.0,20512431086.0,49124659000.0,383706158100.0,1303703232836.0,1526025559191.0,700000000000.0,700000000000.0
