Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,55292615852.0,206678323479.0,471718015012.0,277379508631.0,13820000000.0,188303699016.0,369559528993.0,311098726448.0,414536730000.0,414536730000.0
1,2020/4/0/0,75313693628.0,266980592879.0,602028724736.0,308893810924.0,107494269891.0,185987872054.0,351803505794.0,437916854147.0,414536730000.0,
2,2020/3/0/0,51165832292.0,208822097594.0,458623570529.0,269089951162.0,17320000000.0,227392212908.0,375362938197.0,291414919519.0,414536730000.0,414536730000.0
3,2020/2/0/0,49024003732.0,228266901060.0,455870830511.0,265930963279.0,15320000000.0,192807963654.0,365831379932.0,277586159142.0,414536730000.0,414536730000.0
4,2020/1/0/0,41244048336.0,173386775070.0,392346886508.0,134830562287.0,17320000000.0,204919027386.0,402239479482.0,237565124949.0,414536730000.0,414536730000.0
5,2019/4/0/0,62694755150.0,226505131001.0,539248437892.0,297466318638.0,14500000000.0,163014157863.0,364250561407.0,343452701046.0,414536730000.0,414536730000.0
6,2019/3/0/0,34933090547.0,173545468225.0,375196932935.0,147893054365.0,12100000000.0,320183994263.0,400671286290.0,317767714409.0,414536730000.0,414536730000.0
7,2019/2/0/0,27602192685.0,179236952750.0,429847533751.0,148140197417.0,12100000000.0,184732011593.0,379094891696.0,192980354763.0,414536730000.0,414536730000.0
8,2019/1/0/0,45402188119.0,190723695006.0,366146563844.0,187725316014.0,9400000000.0,181839429547.0,345537497083.0,200172591017.0,414536730000.0,414536730000.0
9,2018/4/0/0,71002574677.0,249016536249.0,531439585540.0,316133597252.0,9400000000.0,153573684452.0,337532727721.0,312374446453.0,414536730000.0,414536730000.0
10,2018/3/0/0,41824403746.0,223574461892.0,467215937278.0,160287822863.0,9400000000.0,182637632717.0,388044502883.0,164423837068.0,414536730000.0,414536730000.0
11,2018/2/0/0,20980676922.0,211794555975.0,432906321992.0,104660873051.0,8600000000.0,187036659235.0,406534490279.0,274743432673.0,414536730000.0,414536730000.0
12,2018/1/0/0,40917613978.0,180589463807.0,365505733377.0,79644453475.0,8600000000.0,209049097296.0,362647777456.0,287735386452.0,414536730000.0,414536730000.0
13,2017/4/0/0,81678297492.0,240607640239.0,557195612076.0,160903552064.0,8600000000.0,200298320793.0,332830778425.0,385785388936.0,414536730000.0,414536730000.0
