Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,714538550877,878701649873,2001962400892,643224785867,1996341879595,8643205615825,11201163948947.0,7733514657104,4697601890000.0,4757111670000.0
1,2020/4/0/0,200933809540,1038087401354,1224633207046,999127183838,1990283177119,6675276180948,11303332005934.0,6832685154482,4697601890000.0,4757111670000.0
2,2020/3/0/0,-8664732875,87096857398,202280810898,1263683794350,1908835335260,5442425496403,7887244421422.0,6329425174886,4697601890000.0,4757111670000.0
3,2020/2/0/0,14971782578,58326677746,171802970956,416010712077,1858835335260,5449504557796,7654566743844.0,5943158774110,4697601890000.0,4757111670000.0
4,2020/1/0/0,94201987063,311883553469,555810469628,684632747995,1858342095600,5582414342681,7499171773972.0,6047971981879,4697601890000.0,4757111670000.0
5,2019/4/0/0,434539399613,128594598724,763234715109,653451733786,2874095600,5516287684399,7605224890198.0,2959832232648,4697601890000.0,4757111670000.0
6,2019/3/0/0,132161857404,549890483779,916510618629,612431875499,3014575250,6328486851115,8127709285020.0,4133407958622,4697601890000.0,
7,2019/2/0/0,408188595328,443303194302,1070094797120,810440956445,2961505160,5330119763920,8207457676016.0,3627530176345,4697601890000.0,4757111670000.0
8,2019/1/0/0,103261894776,258531217260,499836405032,575802869572,2955261620,5146061350000,8537596443724.0,3455338595586,4697601890000.0,4757111670000.0
9,2018/4/0/0,281673806970,335879447159,844869060901,224080823490,2955261620,5799080633564,8592648931659.0,3842325062148,4757111670000.0,4757111670000.0
10,2018/3/0/0,237432321017,240881089321,657232775363,710958545621,3007697020,5397765791790,8146064994355.0,3969879238601,4757111670000.0,4757111670000.0
11,2018/2/0/0,60905991983,179414442674,352462523346,602993185401,3007697020,5086415705423,8264367910463.0,3931727837763,4757111670000.0,4757111670000.0
12,2018/1/0/0,230060310686,282681856938,651302882547,329599493963,1007697020,5308717179095,8218768302026.0,3726444702791,4757111670000.0,4757111670000.0
13,2017/4/0/0,45524971551,132158025205,249829132667,504567507480,1007697020,4744140601375,8322624798504.0,3325884769036,4757111670000.0,4757111670000.0
14,2017/3/0/0,160073113243,267631851504,526026179123,435738426661,1207490300,4757511812679,8316066998375.0,2246191409884,4757111670000.0,4757111670000.0
15,2017/2/0/0,232578105797,30232576444,49057688955,255574669289,1207490300,4221718553874,8217085809031.0,2137982999901,4757111670000.0,4757111670000.0
16,2017/1/0/0,180600972227,180505982238,435285518226,186190687739,1248073310,4482957905343,8037328584688.0,3061206521052,4757111670000.0,4757111670000.0
17,2016/4/0/0,84512208606,218832579603,405460088938,295085197835,1235586230,4424558890260,8243696478710.0,3662260364995,4757111670000.0,4757111670000.0
18,2016/3/0/0,207810983335,144379703248,453606977610,643425697274,1291778090,4075107994571,8309349762691.0,3643437026815,4757111670000.0,4757111670000.0
19,2016/2/0/0,312434512382,239611249514,667091900261,516989158086,1332361100,4288578961377,8255805956719.0,3860321919167,4757111670000.0,4757111670000.0
20,2016/1/0/0,107518976336,262242724176,446300107475,343915952502,1738191200,3488989361715,8282246451376.0,2940301270722,4757111670000.0,4757111670000.0
