Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,365022000506,1845196130652,2473712664803,300005062732.0,518714556478.0,476309246761.0,3735449151061.0,4381747526018.0,1047639110000.0,1047639110000.0
1,2020/4/0/0,263406059650,2278314126307,2867038765804,244248606243.0,525714556478.0,450942177264.0,3345333151332.0,4254585526684.0,1047639110000.0,1047639110000.0
2,2020/3/0/0,386812304699,1870199971818,2549544803225,310493270977.0,497706875088.0,469730196780.0,3477060657396.0,4396389342449.0,1047639110000.0,1047639110000.0
3,2020/2/0/0,401360938109,1548426171546,2218242274612,183354659764.0,503058374740.0,388304291691.0,3629634103616.0,4583868163662.0,1047639110000.0,1047639110000.0
4,2020/1/0/0,348716729870,1766957563468,2386757662042,153079310736.0,492841354915.0,521468128505.0,3358805161474.0,4497024803326.0,910998280000.0,910998280000.0
5,2019/4/0/0,258158612207,1595648954936,2084852155157,165286575787.0,484800574115.0,411739796367.0,3136090710030.0,4820441677567.0,910998280000.0,910998280000.0
6,2019/3/0/0,19383245826,1562765921812,1810753528057,,,,,,,910998280000.0
7,2019/2/0/0,7531922627,1391146141134,1600081283037,274933626445.0,438236643912.0,347011254987.0,3216965175747.0,4859201852501.0,910998280000.0,910998280000.0
8,2019/1/0/0,20056461564,1462796137234,1691070207498,146735380858.0,408579587873.0,289430489678.0,2900968423088.0,4209950507759.0,828184650000.0,828184650000.0
9,2018/4/0/0,113628459254,1510443893057,1826628667762,150005137485.0,378373060065.0,346280162569.0,2701421140647.0,4075302630398.0,828184650000.0,828184650000.0
10,2018/3/0/0,153790188839,1518888184088,1857067791087,151915262143.0,362652910079.0,478061017412.0,2174215841364.0,3386333003623.0,828184650000.0,828184650000.0
11,2018/2/0/0,82617444042,1373331086499,1629560313422,121689246006.0,359752910079.0,432737807377.0,2335426186250.0,3584602340909.0,828184650000.0,828184650000.0
12,2018/1/0/0,10199262018,1192918021889,1361048698545,97766270125.0,422622114564.0,535139502448.0,2025990706721.0,3229959399012.0,828184650000.0,828184650000.0
13,2017/4/0/0,64057203701,1438628047647,1625803111474,225860064701.0,412960275514.0,568369376246.0,2037872432223.0,3462415430265.0,828184650000.0,828184650000.0
14,2017/3/0/0,155706632197,1330298336082,1680825037626,193899819724.0,398932842368.0,751734876690.0,2176113396077.0,3359954200995.0,828184650000.0,828184650000.0
15,2017/2/0/0,-33153196108,1014367535608,1073140918592,65176164854.0,516332842368.0,693325607462.0,2428815979336.0,3630746532138.0,828184650000.0,828184650000.0
16,2017/1/0/0,13494582300,1308696871525,1475696067803,91903837111.0,466140632846.0,833422583319.0,2143425580761.0,3104387933709.0,752899590000.0,752899590000.0
17,2016/4/0/0,59438932524,1611136563230,1808678582401,279750579921.0,369523819498.0,595261641829.0,1937658395282.0,2629726611851.0,752899590000.0,752899590000.0
18,2016/3/0/0,129767318839,1337287016424,1588392621078,83765328517.0,359175352271.0,1064703927932.0,1552512698982.0,2369952483782.0,752899590000.0,752899590000.0
19,2016/2/0/0,199300919206,1399736807560,1591673147149,151998000283.0,370986260821.0,698854200213.0,1631194531545.0,2344080141378.0,752899590000.0,752899590000.0
20,2016/1/0/0,62711455777,1092828065972,1267178244166,122590532801.0,267423896517.0,668359772872.0,2129044504515.0,2518128647081.0,752899590000.0,752899590000.0
21,2015/4/0/0,69469638655,1249157830532,1429479082447,146261183367.0,273332627489.0,425348123473.0,1770280500348.0,2410964470019.0,627419230000.0,627419230000.0
22,2015/3/0/0,73083421432,1372006318668,1564596401452,58568884769.0,280159223131.0,446309362241.0,1597916181477.0,2177381475016.0,627419230000.0,627419230000.0
23,2015/2/0/0,53187226599,1332764262488,1499288444598,139344298967.0,276219223131.0,415334143368.0,1843961973747.0,2485305140315.0,627419230000.0,627419230000.0
24,2015/1/0/0,57095284519,1086237035365,1245940409763,219018319317.0,109742222219.0,434626417548.0,2063439578777.0,2164805191479.0,627419230000.0,627419230000.0
25,2014/4/0/0,110375432960,1222669925028,1434874447420,280739533245.0,88000555552.0,418439125791.0,2142649910396.0,2214923420923.0,0.0,627419230000.0
26,2014/3/0/0,43048846886,1137080682305,1274195520552,70200769006.0,241159595636.0,433499985957.0,1768495794354.0,1850512382768.0,0.0,627419230000.0
27,2014/2/0/0,20745403300,1083860193246,1200239790992,57838232189.0,234509595636.0,443365268821.0,1926294602243.0,2031553294821.0,0.0,627419230000.0
28,2014/1/0/0,31603420975,1087092473886,1209460989058,124931555785.0,200622775000.0,550581621466.0,1735393563620.0,1857420577191.0,0.0,627419230000.0
29,2013/4/0/0,92932650563,1139234571662,1313605079085,137189145674.0,406222775000.0,517159773932.0,1884556518753.0,2160103708519.0,0.0,627419230000.0
30,2013/3/0/0,55157887263,1006506209914,1150558485526,437994179251.0,10000000000.0,549995703624.0,1540619241393.0,1719841051856.0,0.0,627419230000.0
31,2013/2/0/0,20202747988,1009468841860,1101448190407,459463243538.0,10000000000.0,507965948272.0,1570741066893.0,1731802734462.0,0.0,627419230000.0
32,2013/1/0/0,22856378521,1039454340991,1138668281325,479071284065.0,,555131298402.0,1666691570757.0,1863247126876.0,0.0,627419230000.0
33,2012/4/0/0,-13071162070,671666074681,708524402563,551972480142.0,,540213655407.0,1614068815743.0,2025079752628.0,0.0,484099600000.0
34,2012/3/0/0,17705608404,1009582027116,1089853120786,356904833564.0,,1053085952099.0,1345639256695.0,1713823679465.0,0.0,484099600000.0
35,2012/2/0/0,40995255001,754657954077,910024725760,420552133557.0,,1023238753924.0,1266160896441.0,1714250591335.0,0.0,484099600000.0
36,2012/1/0/0,204108913511,1771839696754,2065948534627,414732351911.0,,1041413149369.0,1172170353068.0,1643401210002.0,0.0,484099600000.0
37,2011/4/0/0,56633858974,1088421287995,1203319797224,490322035548.0,,364974178068.0,1542081935357.0,1458560660352.0,0.0,436111000000.0
38,2011/3/0/0,120198666365,986968470220,1173127049787,485219034184.0,,542438258828.0,888021455346.0,1109904300522.0,0.0,436111000000.0
39,2011/2/0/0,31184863085,764751675691,856601881348,482154149634.0,,493807098545.0,807024014254.0,1018142154009.0,0.0,436111000000.0
40,2011/1/0/0,12412885830,628539815933,684937224187,495051543412.0,,471354301566.0,717635335890.0,987287318845.0,0.0,436111000000.0
41,2010/4/0/0,30078627081,618710768914,692174407849,213147169656.0,,398107832234.0,667400608977.0,940977224341.0,0.0,254466600000.0
42,2010/3/0/0,43196621793,579138711315,670970949921,147227501594.0,,263037322424.0,696777121712.0,814824196622.0,0.0,254466600000.0
43,2010/2/0/0,97278004845,541588142361,690559018390,147486063697.0,,264848187744.0,720734822599.0,812175883118.0,0.0,254466600000.0
44,2010/1/0/0,7037335000,423726771299,464072950044,222609387685.0,112715666667.0,224976831879.0,520087217850.0,832266360626.0,0.0,254466600000.0
45,2009/4/0/0,26513676502,453747561474,516131198657,387042028243.0,,87577435717.0,344506524155.0,529343376153.0,0.0,254466600000.0
46,2009/3/0/0,14621888614,387315978025,429952351097,165827431518.0,,111875012488.0,310401474376.0,483549379086.0,0.0,188166600000.0
47,2009/2/0/0,30946276734,367518608471,420809427900,95563839879.0,,87842930732.0,275210916206.0,313764404402.0,0.0,177000000000.0
48,2009/1/0/0,9614658066,312757480813,347636894600,14039566691.0,,87456863919.0,245262997766.0,233169163508.0,0.0,177000000000.0
49,2008/4/0/0,10900446850,394495258246,428197441403,133031441773.0,,183065631662.0,214010802506.0,411643058390.0,0.0,176368290000.0
50,2008/3/0/0,18645291031,414355726647,463983935228,23128638551.0,,86227153256.0,285034392606.0,377634787496.0,0.0,94500000000.0
51,2008/2/0/0,7768121225,399759552267,434974249716,14761735240.0,,73866087978.0,311944274269.0,382587950806.0,0.0,94500000000.0
52,2008/1/0/0,20144882247,317654574432,355024807725,16772753701.0,,119483813369.0,305214818750.0,429582160495.0,0.0,94500000000.0
