Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,23243094048,435186392766,491075765459,72725589165,,205730385875,633183390244,234850178866,262075830000.0,262075830000.0
1,2020/4/0/0,32349934583,408417887681,480393698123,55820130138,,173376900031,599567026308,180475534574,262075830000.0,262075830000.0
2,2020/3/0/0,41184650806,451830146774,528310313179,46456637780,,202908004958,609798070263,233690868900,262075830000.0,262075830000.0
3,2020/2/0/0,30164500050,403493759658,465736008863,79130521470,,175907684044,602439029903,280661829903,262075830000.0,262075830000.0
4,2020/1/0/0,25248482422,364343303981,425309390256,41194609770,,304665263170,663532439698,403418303444,262075830000.0,262075830000.0
5,2019/4/0/0,41633618377,428510689813,517385995562,40613995919,,266884236472,596876764193,331408625707,262075830000.0,262075830000.0
6,2019/3/0/0,39236703291,403650946532,487886632438,24613984829,,293426126689,630196804331,401673025812,262075830000.0,262075830000.0
7,2019/2/0/0,28781161222,399054562037,465131301699,38106116412,,461930625661,639461157354,653876945130,262075830000.0,262075830000.0
8,2019/1/0/0,30895108099,391682793997,458308547212,27833322245,,533861169727,615476661504,660911697370,262075830000.0,262075830000.0
9,2018/4/0/0,42749163451,529836056272,623637179910,110828837465,,382276094544,458162460932,376849828044,262075830000.0,262075830000.0
10,2018/3/0/0,41040937944,413721266812,496527878517,153338265451,,194779376062,566354034849,364217040573,262075830000.0,262075830000.0
11,2018/2/0/0,36702030838,411795313911,486130599156,40965487909,,192409329381,494212346579,227883554373,262075830000.0,262075830000.0
12,2018/1/0/0,28045784382,401358953535,463910809727,179883653756,,266489777363,503446380344,432434587647,262075830000.0,262075830000.0
13,2017/4/0/0,22026625779,419845163888,485486557576,12397857643,,168631132999,501598740036,329657772149,131000000000.0,131038300000.0
14,2017/3/0/0,27425844939,393299901960,454004520644,24028187154,,164880542502,574195622960,437876050482,131038300000.0,131038300000.0
15,2017/2/0/0,26896380698,404934029639,470021128399,27458631369,,157078475456,576903419987,467689733803,131038300000.0,131038300000.0
16,2017/1/0/0,29891635193,358464126943,424002944154,11017310766,,209386696123,584447960368,499638621116,131038300000.0,131038300000.0
17,2016/4/0/0,35534694866,424112693705,508146229247,19612344505,,176155491103,466824334728,403553653958,131038300000.0,131038300000.0
18,2016/3/0/0,28326468209,392192792042,455429147095,20344084515,,202911128833,530731331061,487898382734,131038300000.0,131038300000.0
