Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,13701780863,387300012179,418067464025,91905185265,90000000000.0,326458971616,174691039398,418069085344,306899450637,306899450637.0
1,2020/4/0/0,24829295696,478477971143,527733474202,133170546227,115695000000.0,331030432474,232365876577,446101577049,306899450637,306899450637.0
2,2020/3/0/0,21888689533,320770471615,365225634203,121263387140,106900000000.0,296572260555,312650725285,508258167924,306899450637,306899450637.0
3,2020/2/0/0,10564464287,336414484001,368877498165,138333083986,152800000000.0,276132914572,345280657314,610080308812,306899450637,306899450637.0
4,2020/1/0/0,14333048409,358039514960,395546562319,117353546254,123600000000.0,304047024636,276185957612,457636434185,306899450637,306899450637.0
5,2019/4/0/0,23579013361,450238639082,497937815717,178967424230,20000000000.0,412197538608,245959932418,498781710409,306899450637,306899450637.0
6,2019/3/0/0,22618096345,419610165682,463065644936,177226770765,,369150231451,250336814468,464539644161,306899450637,306899450637.0
7,2019/2/0/0,22704404041,431108226639,484808133736,180006144119,,338354138981,321874906943,540964982121,306899450637,306899450637.0
8,2019/1/0/0,20062228879,388796777787,436873184733,173375774356,,353732012519,264843327399,456013169877,306899450637,306899450637.0
9,2018/4/0/0,27350684051,428359787311,477133586372,154923504911,,346773298143,208276691404,379571777098,306899450637,306899450637.0
10,2018/3/0/0,13546678094,418117254000,451812075538,144497668867,,349438529241,211334815080,404491444297,306899450637,306899450637.0
11,2018/2/0/0,17009504092,440201749904,475476113000,173679282926,,353851327506,342867800772,583758074845,306899450637,306899450637.0
12,2018/1/0/0,5194858054,368852408177,392484838340,189262537067,,297989645846,285504607538,420447731325,306899450637,306899450637.0
13,2017/4/0/0,16143237675,401195930126,436041241641,173787212638,,310944189208,336681238338,480194372867,306899450637,306899450637.0
14,2017/3/0/0,26745212104,398157017587,442520773139,128381142574,30000000000.0,299351599225,235834093956,357081592431,306899450637,306899450637.0
15,2017/2/0/0,16417846130,313741786493,348134575828,157784620602,30000000000.0,250163006090,355958241311,466462790100,306899450637,306899450637.0
16,2017/1/0/0,12465178594,305471439807,333169092085,197767598103,40000000000.0,256117774935,199785258988,371141805548,306899450637,306899450637.0
17,2016/4/0/0,1302704237,236022534420,250489585635,106553078212,40000000000.0,166125106943,136563239754,248877595092,306899450637,306899450637.0
18,2016/3/0/0,12507145520,290116136926,317831598664,243998614320,800000000.0,219638512947,142167037534,289830290042,306899450637,306899450637.0
19,2016/2/0/0,16000301749,227051340004,256489552952,177467322921,,174487304975,153741235359,314626773857,279013770637,279013770637.0
20,2016/1/0/0,19883711936,259772653444,293359517841,240549159027,,232553144249,119846151505,299382531031,279013770637,279013770637.0
21,2015/4/0/0,29295464708,370197029798,418694180185,234551637935,,260178029672,199974688896,436409015720,279013770637,279013770637.0
22,2015/3/0/0,8719852012,345579446129,375410836008,247187338992,,259464929996,131721386561,401906936983,279013770637,279013770637.0
23,2015/2/0/0,13368950436,295948929756,325880667087,241004878903,,224737130959,191954025903,427304190849,279013770637,279013770637.0
24,2015/1/0/0,10427674980,258241961364,281044908373,198933067225,,240196230403,111053621005,304162173700,279013770637,279013770637.0
25,2014/4/0/0,12038213148,304768853148,329777212262,192842436613,,217151700979,178434789385,369367585892,0,279013770637.0
26,2014/3/0/0,16613097129,291978228950,316861997647,175840137931,,237609499252,120606621992,317798928529,0,279013770637.0
27,2014/2/0/0,12296183276,276628415851,301641636836,179299865795,,205857280677,168366407643,352208390230,0,279013770637.0
