Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,1150702623504,4691800715286,7586327669954,5162685900519.0,14057681981618.0,6051076946319.0,1638474324623.0,22968032691682.0,7839874860000.0,7839874860000.0
1,2020/4/0/0,1252588701741,5195783662734,8666704612977,4684867868361.0,12435918124269.0,6263024543620.0,1290091524352.0,22382164623421.0,7839874860000.0,7839874860000.0
2,2020/3/0/0,1148631372113,4554350312294,7553128504072,4306782189437.0,9990823495588.0,5930772737994.0,1295548177189.0,18551811881772.0,7839874860000.0,7839874860000.0
3,2020/2/0/0,1084221988395,4258247824386,6980002498337,4180454757893.0,8823220085750.0,5803633693745.0,1300202611747.0,16991794634833.0,,7839874860000.0
4,2020/1/0/0,936962574852,4006186532912,6630564911438,3891505567427.0,6943402877397.0,6587706294395.0,1209839863299.0,15838154515551.0,,6817504780000.0
5,2019/4/0/0,971910149589,5049159596679,8120187874196,3457655751733.0,6777898508889.0,6520456215584.0,1284200733943.0,16291312998786.0,6783586880000.0,6783586880000.0
6,2019/3/0/0,1159711956246,4321648868311,7104374137543,,,,,,,6783586880000.0
7,2019/2/0/0,986167232252,4247788982478,6825918524598,3081007361356.0,5892075944888.0,6452904237545.0,1508550852201.0,14116094162443.0,6783586880000.0,6783586880000.0
8,2019/1/0/0,793922828754,3387149316396,5666479616064,2678204837715.0,5727896026412.0,5872491479218.0,1465488400196.0,12709176054673.0,6136367720000.0,6136367720000.0
9,2018/4/0/0,926431851589,4381235841117,6952446588573,3926316297829.0,5567995714107.0,6424005050090.0,1340687216347.0,14432174582903.0,6136367720000.0,6136367720000.0
10,2018/3/0/0,890263825176,3740388690646,6036058933435,3982145134665.0,5067136124622.0,5704790784580.0,1545244045730.0,13360081506284.0,6136367720000.0,6136367720000.0
11,2018/2/0/0,759028833509,3473590126697,5474262724100,4060090013409.0,4866280283759.0,5429554630371.0,1276158251807.0,11901667720854.0,6136367720000.0,6136367720000.0
12,2018/1/0/0,652768432266,2895208284813,4750768611617,3076144406971.0,4798538245584.0,5709635608502.0,1181169445667.0,10523957829819.0,5309611050000.0,5309611050000.0
13,2017/4/0/0,1567243541084,9645315336292,12495737352665,3480646512895.0,4379446212073.0,6162178597688.0,1002295093871.0,11129329088689.0,5309611050000.0,5309611050000.0
14,2017/3/0/0,744030996034,8415361412069,10831198037445,5224202887296.0,3477767956792.0,7317866840669.0,4394372633733.0,15768899724110.0,5309611050000.0,5309611050000.0
15,2017/2/0/0,670457222268,7515123047941,9946702598780,4577961502901.0,3361115859529.0,6816083732794.0,4178402190496.0,14738301728092.0,5309611050000.0,5309611050000.0
16,2017/1/0/0,540339933466,7342606178604,9418119567621,4035911405009.0,4208375623744.0,5914799777521.0,4835067582313.0,14835525527653.0,4594266840000.0,4594266840000.0
17,2016/4/0/0,0,9612445517435,12399573089770,5530631337393.0,3975682395024.0,6814501442288.0,4532523674211.0,17471939662823.0,4594266840000.0,4594266840000.0
18,2016/3/0/0,667465797097,7538707301267,9755288350096,4675450843741.0,2907899775232.0,5779937142114.0,4465072599457.0,14346984961480.0,4594266840000.0,4594266840000.0
