Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,32246012099.0,396167578235.0,504827835700.0,428421479267.0,,387720346122.0,537734018995.0,702205430160.0,320888640000.0,320888640000.0
1,2020/4/0/0,59278739432.0,320040964316.0,450344127318.0,329808777912.0,,410654894320.0,709129429683.0,830395762379.0,320888640000.0,320888640000.0
2,2020/3/0/0,46421200309.0,418882817697.0,622681484637.0,270819945411.0,,402544259695.0,542419241291.0,621328084345.0,320888640000.0,320888640000.0
3,2020/2/0/0,35683937336.0,387598671021.0,523566089303.0,149701924190.0,,433200144906.0,664039307300.0,679536285579.0,320888640000.0,320888640000.0
4,2020/1/0/0,24825285965.0,226801210370.0,316720146670.0,202492813620.0,,384371992256.0,819152457040.0,877650925936.0,320888640000.0,320888640000.0
5,2019/4/0/0,34627637532.0,459309459596.0,564828423749.0,425668437084.0,,548304753593.0,855725200131.0,1300209549888.0,320888640000.0,320888640000.0
6,2019/3/0/0,32398975258.0,333661998179.0,453408682392.0,208458471022.0,,623224352455.0,521570192112.0,831748841992.0,320888640000.0,320888640000.0
7,2019/2/0/0,53717740441.0,549904494791.0,732976190758.0,130243080404.0,,678761076455.0,461423378347.0,756539787800.0,316134610000.0,316134610000.0
8,2019/1/0/0,20158915551.0,224263330039.0,318340098151.0,116324443676.0,,458618710698.0,680687481117.0,721913607939.0,316134610000.0,316134610000.0
9,2018/4/0/0,36373635608.0,566621948702.0,735193706824.0,215197205363.0,,655369100097.0,738250658685.0,1096075267347.0,316134610000.0,316134610000.0
10,2018/3/0/0,24037707893.0,351714979903.0,454443327588.0,178866422121.0,,438974502035.0,708235657794.0,827887249710.0,316134610000.0,316134610000.0
11,2018/2/0/0,40236590338.0,451773737748.0,610637773635.0,243057830548.0,,552792832756.0,682813809630.0,965536190153.0,237701890000.0,237701890000.0
12,2018/1/0/0,30309078687.0,362235304956.0,488690379271.0,413478051065.0,,477816720320.0,547202389694.0,932888887094.0,237701890000.0,237701890000.0
13,2017/4/0/0,53250573610.0,510600230089.0,622711157112.0,330821136073.0,,523799915023.0,520982526269.0,884534464266.0,237701890000.0,237701890000.0
14,2017/3/0/0,23938518496.0,370755632881.0,504487808868.0,286376184771.0,,396148988263.0,460074730942.0,701738913218.0,237701890000.0,237701890000.0
15,2017/2/0/0,35976660545.0,430072952483.0,578073113203.0,,,,,,,
16,2017/1/0/0,25720383436.0,362869402164.0,472728129683.0,224957019926.0,,452321476875.0,446183939735.0,659644187098.0,182854360000.0,182854360000.0
17,2016/4/0/0,29638894095.0,459913477220.0,557118577982.0,171368802097.0,40000000000.0,497411419114.0,406837338046.0,674881989341.0,182854360000.0,182854360000.0
18,2016/3/0/0,37015056464.0,432570160973.0,614078547494.0,215413589847.0,40000000000.0,476575794568.0,363740361588.0,695167525134.0,182854360000.0,182854360000.0
19,2016/2/0/0,45807125751.0,460334073080.0,622639793074.0,150002936180.0,,422829483277.0,418558152191.0,571763872798.0,182854360000.0,182854360000.0
20,2016/1/0/0,27808054507.0,355158561054.0,495153707947.0,137561271404.0,,389449591426.0,465806431152.0,604551981878.0,176854360000.0,176854360000.0
21,2015/4/0/0,29894876545.0,310419718547.0,481940728548.0,167945742218.0,,389092476195.0,445778967307.0,598952928657.0,176854360000.0,176854360000.0
22,2015/3/0/0,39746928859.0,390787118036.0,545942962090.0,214223067753.0,110000000000.0,460483156206.0,361436180074.0,774062616534.0,176854360000.0,176854360000.0
23,2015/2/0/0,43956811039.0,422351741208.0,583277899270.0,38979463550.0,170000000000.0,488379163375.0,385981644638.0,725833755924.0,132827530000.0,132827530000.0
