date,close
04/05/2021,17.10
01/02/2021,22.30
02/11/2020,23.30
03/08/2020,22.85
04/05/2020,15.05
03/02/2020,16.30
01/11/2019,20.40
01/08/2019,18.80
02/05/2019,17.30
01/02/2019,10.90
01/11/2018,9.46
01/08/2018,11.15
02/05/2018,11.65
01/02/2018,14.95
01/11/2017,16.20
01/08/2017,16.40
03/05/2017,16.30
02/02/2017,17.50
01/11/2016,18.10
01/08/2016,21.30
04/05/2016,16.10
01/02/2016,16.00
02/11/2015,14.10
03/08/2015,10.50
04/05/2015,14.80
02/02/2015,15.40
03/11/2014,21.20
