date,close
04/05/2021,26.85
01/02/2021,36.90
02/11/2020,47.00
03/08/2020,44.70
04/05/2020,42.00
03/02/2020,48.10
01/11/2019,54.00
01/08/2019,52.50
02/05/2019,50.00
01/02/2019,52.30
01/11/2018,49.50
01/08/2018,53.50
02/05/2018,51.10
01/02/2018,51.90
01/11/2017,54.00
01/08/2017,58.00
03/05/2017,77.70
02/02/2017,71.80
01/11/2016,92.10
01/08/2016,84.00
04/05/2016,67.00
01/02/2016,57.50
02/11/2015,57.00
03/08/2015,51.50
04/05/2015,51.50
02/02/2015,53.00
03/11/2014,71.50
01/08/2014,65.00
05/05/2014,55.00
06/02/2014,49.70
01/11/2013,43.90
01/08/2013,46.80
02/05/2013,44.00
01/02/2013,41.00
01/11/2012,33.80
01/08/2012,33.20
02/05/2012,36.70
01/02/2012,33.30
01/11/2011,30.00
01/08/2011,25.60
04/05/2011,31.40
08/02/2011,40.20
01/11/2010,40.00
02/08/2010,53.00
