date,close
04/05/2021,50.00
01/02/2021,34.90
02/11/2020,30.65
03/08/2020,26.00
04/05/2020,27.00
03/02/2020,28.00
01/11/2019,28.00
01/08/2019,27.20
02/05/2019,27.10
01/02/2019,26.40
01/11/2018,21.35
01/08/2018,30.80
02/05/2018,32.00
01/02/2018,45.00
01/11/2017,57.30
01/08/2017,66.80
03/05/2017,54.00
02/02/2017,53.00
01/11/2016,51.00
01/08/2016,52.00
04/05/2016,67.50
01/02/2016,84.50
02/11/2015,88.00
03/08/2015,58.50
04/05/2015,52.00
02/02/2015,55.50
03/11/2014,48.00
01/08/2014,34.90
05/05/2014,34.40
01/11/2013,36.00
01/08/2013,28.00
02/05/2013,24.50
01/02/2013,23.00
01/11/2012,21.10
01/08/2012,26.60
02/05/2012,25.00
01/02/2012,23.90
01/11/2011,17.10
01/08/2011,20.00
04/05/2011,24.80
01/11/2010,29.20
02/08/2010,27.90
04/05/2010,33.00
01/02/2010,34.50
02/11/2009,44.80
03/08/2009,36.30
04/05/2009,31.20
02/02/2009,38.50
03/11/2008,39.50
01/08/2008,51.00
05/05/2008,65.00
01/02/2008,77.00
