date,close
04/05/2021,6.06
01/02/2021,6.14
02/11/2020,6.59
03/08/2020,5.70
04/05/2020,5.34
03/02/2020,6.50
01/11/2019,6.60
01/08/2019,6.87
02/05/2019,6.72
01/02/2019,7.64
01/11/2018,6.60
01/08/2018,8.08
02/05/2018,8.19
01/02/2018,8.60
01/11/2017,9.96
01/08/2017,13.45
03/05/2017,13.95
02/02/2017,13.40
01/11/2016,15.45
01/08/2016,15.70
04/05/2016,11.30
01/02/2016,10.30
02/11/2015,11.90
03/08/2015,12.20
04/05/2015,15.30
02/02/2015,13.00
03/11/2014,13.00
01/08/2014,13.50
05/05/2014,13.60
06/02/2014,14.10
01/11/2013,11.90
01/08/2013,12.60
02/05/2013,13.70
01/02/2013,15.90
01/11/2012,10.00
01/08/2012,12.60
02/05/2012,9.30
01/02/2012,5.50
01/11/2011,5.90
01/08/2011,13.10
04/05/2011,14.70
08/02/2011,17.30
01/11/2010,16.00
02/08/2010,19.90
04/05/2010,22.60
