date,close
04/05/2021,38.35
01/02/2021,34.00
02/11/2020,24.55
03/08/2020,19.00
04/05/2020,17.90
03/02/2020,22.50
01/11/2019,23.00
01/08/2019,24.60
02/05/2019,27.90
01/02/2019,28.60
01/11/2018,28.05
01/08/2018,27.40
02/05/2018,28.50
01/02/2018,29.00
01/11/2017,29.90
01/08/2017,33.20
03/05/2017,32.00
02/02/2017,30.50
01/11/2016,32.90
01/08/2016,28.40
04/05/2016,29.40
01/02/2016,30.00
02/11/2015,31.00
03/08/2015,25.50
04/05/2015,27.70
02/02/2015,27.90
03/11/2014,30.50
01/08/2014,29.40
05/05/2014,34.90
01/11/2013,26.50
01/08/2013,20.60
02/05/2013,22.20
01/02/2013,18.50
01/11/2012,15.40
01/08/2012,16.80
02/05/2012,18.60
01/02/2012,13.20
01/11/2011,12.40
01/08/2011,11.70
04/05/2011,14.40
01/11/2010,18.70
02/08/2010,27.30
04/05/2010,36.00
01/02/2010,34.00
02/11/2009,46.30
03/08/2009,39.20
04/05/2009,67.00
02/02/2009,36.60
03/11/2008,48.10
01/08/2008,43.00
05/05/2008,45.90
01/02/2008,108.00
