date,close
04/05/2021,20.40
01/02/2021,17.40
02/11/2020,12.90
03/08/2020,14.45
04/05/2020,20.10
03/02/2020,24.60
01/11/2019,27.30
01/08/2019,13.10
02/05/2019,25.10
01/02/2019,25.75
01/11/2018,25.50
01/08/2018,29.80
02/05/2018,34.15
01/02/2018,33.20
01/11/2017,26.30
01/08/2017,21.95
03/05/2017,23.65
02/02/2017,23.75
01/11/2016,17.10
01/08/2016,12.00
04/05/2016,9.50
01/02/2016,6.40
02/11/2015,7.90
03/08/2015,6.90
04/05/2015,6.30
02/02/2015,8.10
03/11/2014,9.10
01/08/2014,7.70
05/05/2014,8.30
06/02/2014,10.70
01/11/2013,10.10
01/08/2013,10.60
02/05/2013,10.20
01/02/2013,10.30
01/11/2012,6.80
01/08/2012,11.80
02/05/2012,16.40
01/02/2012,13.10
01/11/2011,16.70
01/08/2011,15.40
04/05/2011,22.70
08/02/2011,30.60
01/11/2010,35.90
02/08/2010,49.70
04/05/2010,75.50
01/02/2010,91.00
02/11/2009,120.00
03/08/2009,52.00
04/05/2009,26.30
02/02/2009,25.90
03/11/2008,25.30
01/08/2008,24.80
05/05/2008,35.10
01/02/2008,56.50
