date,close
04/05/2021,12.15
01/02/2021,11.80
02/11/2020,10.30
03/08/2020,9.70
04/05/2020,10.50
03/02/2020,10.90
01/11/2019,9.80
01/08/2019,11.10
02/05/2019,11.00
01/02/2019,9.50
01/11/2018,8.50
01/08/2018,9.04
02/05/2018,10.00
01/02/2018,9.80
01/11/2017,11.00
01/08/2017,12.40
03/05/2017,10.30
02/02/2017,11.15
01/11/2016,10.90
01/08/2016,11.80
04/05/2016,9.50
01/02/2016,8.80
02/11/2015,9.30
03/08/2015,8.60
04/05/2015,9.50
02/02/2015,10.00
03/11/2014,9.70
01/08/2014,10.50
05/05/2014,10.60
01/11/2013,10.50
01/08/2013,11.00
02/05/2013,11.00
01/02/2013,11.40
01/11/2012,11.20
01/08/2012,10.90
02/05/2012,14.00
01/02/2012,9.30
