date,close
04/05/2021,5.09
01/02/2021,3.73
02/11/2020,3.45
03/08/2020,3.10
04/05/2020,3.26
03/02/2020,4.36
01/11/2019,3.34
01/08/2019,3.15
02/05/2019,3.26
01/02/2019,4.00
01/11/2018,3.84
01/08/2018,4.10
02/05/2018,4.30
01/02/2018,4.00
01/11/2017,4.10
01/08/2017,4.50
03/05/2017,5.00
02/02/2017,5.80
01/11/2016,5.05
01/08/2016,4.40
04/05/2016,5.50
01/02/2016,5.90
02/11/2015,6.20
03/08/2015,6.40
04/05/2015,6.40
02/02/2015,6.00
03/11/2014,5.90
01/08/2014,5.00
05/05/2014,5.20
06/02/2014,4.80
01/11/2013,5.60
01/08/2013,3.60
02/05/2013,4.40
01/02/2013,4.80
01/11/2012,4.10
01/08/2012,4.80
02/05/2012,5.10
01/02/2012,3.00
01/11/2011,3.80
01/08/2011,4.40
04/05/2011,5.80
08/02/2011,6.50
01/11/2010,6.60
