date,close
04/05/2021,28.00
01/02/2021,24.65
02/11/2020,22.90
03/08/2020,21.40
04/05/2020,17.70
03/02/2020,15.05
01/11/2019,18.55
01/08/2019,21.45
02/05/2019,24.20
01/02/2019,24.60
01/11/2018,28.60
01/08/2018,33.55
02/05/2018,36.50
01/02/2018,40.65
01/11/2017,41.20
01/08/2017,53.10
03/05/2017,42.80
02/02/2017,68.40
01/11/2016,67.80
01/08/2016,73.00
04/05/2016,50.00
01/02/2016,33.00
02/11/2015,32.00
03/08/2015,27.10
04/05/2015,34.20
02/02/2015,29.60
03/11/2014,29.60
01/08/2014,27.50
05/05/2014,27.00
06/02/2014,27.80
01/11/2013,20.20
01/08/2013,17.80
02/05/2013,21.00
01/02/2013,19.30
01/11/2012,19.00
01/08/2012,19.40
02/05/2012,28.00
01/02/2012,39.00
01/11/2011,50.50
01/08/2011,36.20
04/05/2011,58.50
08/02/2011,60.00
01/11/2010,59.00
02/08/2010,64.50
04/05/2010,74.50
01/02/2010,61.00
